Unnamed: 0,No.,Title,Artist(s),lyrics,genres
10,11,"""Quit Playing Games (With My Heart)""",Backstreet Boys,"27 ContributorsTranslationsDeutschQuit Playing Games (With My Heart) Lyrics“Quit Playing Games (with My Heart)” is the breakthrough single from the Backstreet Boys‘ self-titled debut LP.
The single was not the label’s first choice for their U.S. debut. It still went on to reach #2… Read More 
Baby, oh-oh

Even in my heart, I see
You're not being true to me
Deep within my soul, I feel
Nothing's like it used to be

Sometimes I wish I could turn back time
Impossible as it may seem
But I wish I could so bad, baby

Quit playing games with my heart
Quit playing games with my heart (With my heart)
Before you tear us apart (My heart)
Quit playing games with my heart
I should have known from the start
You know you have got to stop (From my heart)
You're tearing us apart (My heart)
Quit playing games with my heart

I live my life the way
To keep you coming back to me
Everything I do is for you
So what is it that you can't see

Sometimes I wish I could turn back time
Impossible as it may seem
But I wish I could so bad, baby
You better …

Quit playing games with my heart
Quit playing games with my heart (With my heart)
Before you tear us apart (My heart)
Quit playing games with my heart
I should have known from the start
You know you have got to stop (From my heart)
You're tearing us apart (My heart)
Quit playing games

Baby, baby!
The love that we had was so strong
Don't leave me hanging here forever
Oh baby, baby, this is not right
Let's stop this tonight

Baby, oh-oh, quit playing games
Na na na na na na
Na na na na na na, baby
Na na na na na na

Sometimes I wish I could turn back time
Impossible as it may seem
But I wish I could so bad, baby

Quit playing games with my heart
Quit playing games with my heart (With my heart)
Before you tear us apart (My heart)
Quit playing games with my heart
I should have known from the start
You know you have got to stop (From my heart)
You're tearing us apart (My heart)
Quit playing games with my heart

Quit playing games with my heart
Na na na na na na
Na na na na na, baby
Na na na na na na
Quit playing games with my heart
Na na na na na na
With my heart
Na na na na na, baby
My heart, my heart","pop, boybands, 90s, dance, backstreet boys"
11,12,"""MMMBop""",Hanson,"2 ContributorsMAMBO LyricsHÉ MAMBO HÉ MAMBO MAMBO ITALIANO
CSUKLÓMON A ROLI,KÉRDEZIK,HOGY CSINÁLOM
HÉ MAMBO HÉ MAMBO MAMBO ITALIANO
ÚGY CSELEZEK MINT A KIBASZOTT CRISTIANO
JÖHET A TEK,LÖJJÉTEK KI A SZEMEIMET
HOGYHA A KOTONBA BELEMEGYEK,AZOK IS GUMI LÖVEDÉKEK
JÖHET A TEK,EZEK A KÖCSÖGÖK HONNAN JÖTTEK?
MI A FASZ EZ? GYÚJTSUK FEL A PARLAMENTET
15 MILLÁVAL TARTOZOL SEGGFEJ,MEGLESZ BASZVA A SEGGED
ÖTÉRT VISSZA SZERZIK A SZERBEK,TÍZÉRT ELÁSSÁK A TESTED
KIFLI ELBASZTUK,DE IGÉREM VISSZASZERZEM
EZ BIZNISZ,BEHAJTJUK,VAN EGY KURVA JÓ TERVEM
A KAMUT MINDIG KISZÚRJA A NÉP
GYERE VELEM MEGMUTATOM MI A SZÉP
MEGMUTATOM MIÉRT VÖRÖSLIK AZ ÉG
MERT MOLOTOVOK REPÜLNEK MA MINDENFELÉ
HÉ MAMBO HÉ MAMBO MAMBO ITALIANO
CSUKLÓMON A ROLI,KÉRDEZIK,HOGY CSINÁLOM
HÉ MAMBO HÉ MAMBO MAMBO ITALIANO
ÚGY CSELEZEK MINT A KIBASZOTT CRISTIANO
MI VAN VELED BASZOD? IZZAD A FASZOD?
NYUGDIJJAS VAGY,DE A PICSÁDAT ADOM
TIZENKILENCRE HÚZOM A LAPOT
HA PINA SZAG VAN,NYISSATOK ABLAKOT

A KLIPES KURVÁK FELE LELAKOTT
PEDIG SMINKET IS KAPOTT
A FANTASTIC FORGIN EGY MAKKOT BEKAPOTT A CSAJOD
EMO RAP,EZEKET VERTÜK A SULIBA
A LECKÉMET ÍRTÁK,MIG A SPANOKKAL CIGIZTUNK A BUDIBA
BULLINGOLVA VOLTATOK KUTYIKA
MOST MEG MINDEGYIK DILLER
STUKIKA DE CSAK A KLIPBE
SITTRE ELÖBB MEGYEK MINT TE
A KAMUT MINDIG KISZÚRJA A NÉP
GYERE VELEM MEGMUTATOM MI A SZÉP
MEGMUTATOM MIÉRT VÖRÖSLIK AZ ÉG
MERT MOLOTOVOK REPÜLNEK MA MINDENFELÉ
2X
HÉ MAMBO HÉ MAMBO MAMBO ITALIANO
CSUKLÓMON A ROLI,KÉRDEZIK,HOGY CSINÁLOM
HÉ MAMBO HÉ MAMBO MAMBO ITALIANO
ÚGY CSELEZEK MINT A KIBASZOTT CRISTIANO","pop, pop rock, 90s, rock, indie"
12,13,"""For You I Will""",Monica,"16 ContributorsFor You I Will Lyrics
Whoa-oh, yes

When you're feelin' lost in the night
When you feel your world just ain't right
Call on me, I will be waitin'
Count on me, I will be there
Anytime the times get too tough
Anytime your best ain't enough
I'll be the one to make it better
I'll be there to protect you
See you through
I'll be there and there is nothing I won't do

I will cross the ocean for you
I will go and bring you the moon
I will be your hero, your strength
Anything you need
I will be the sun in your sky
I will light your way for all time
I promise you
For you I will (Yes)

I will shield your heart from the rain
I will let no harm come your way
Oh, these arms will be your shelter
No, these arms won't let you down
If there is a mountain to move
I will move that mountain for you
I'm here for you, I'm here forever
I will be your fortress, tall and strong
I'll keep you safe, I'll stand beside you, right or wrong

I will cross the ocean for you (I will cross the ocean)
I will go and bring you the moon (Yeah, yeah, yeah)
I will be your hero, your strength
Anything you need (And I will be)
I will be the sun in your sky (The sun)
I will light your way for all time
I promise you
For you I will (Yeah-yeah)

For you I will
Lay my life on the line
For you I will fight, oh
For you I will die
With every breath, with all my soul
I'll give my word, I'll give it all
Put your faith in me (Put your faith in me)
And I'll do anything, oh

I will cross the ocean for you (I will cross the ocean)
I will go and bring you the moon (Ocean)
I will be your hero your strength (Oh, I will be your hero)
Anything you need (I will be)
I will be the sun in your sky (Oh)
I will light your way for all time (Time)
I promise you (Promise you)
For you I will (I will, I will, I will)
I will cross the ocean for you (Ooh)
I will go and bring you the moon (I'll go across)
I will be your hero your strength (Yeah)
Anything you need (Let me be your hero)
I will be the sun in your sky (Baby, yeah, baby)
I will light your way for all times (Yeah)
I promise you (I promise you)
For you I will (I will)
I promise you (Promise)
For you I will (Whoa, oh)

I promise you
For you I, I will","rnb, soul, female vocalists, pop, urban"
13,14,"""You Make Me Wanna...""",Usher,"31 ContributorsYou Make Me Wanna... Lyrics“You Make Me Wanna…” is the lead single from Usher’s second studio album, My Way.
In an interview with Entertainment Weekly, Usher talked about the relationship issues that led to this song’s concept:
‘I… Read More 
This is what you do, this is what you do
This is what you do, this is what you do

You make me wanna leave the one I'm with (Ooh, yeah)
Start a new relationship wit' you, this is what you do (Ooh, baby)
I think about a ring and all the things that come along wit' it
You make me, you make me (Make me, you're makin' me)
Wanna leave the one I'm with
Start a new relationship wit' you, this is what you do (Ah, yeah, yeah-yeah)
I think about a ring and all the things that come along wit' it
You make me, you make me

Before anything began between us, you were like my best friend
The one I used to run and talk to when me and my girl was havin' problems
You used to say it'll be okay
Suggest little nice things I should do
And when I'd go home at night and lay my head down
All I seemed to think about was you
And how—

You make me wanna leave the one I'm with (Ooh yeah)
Start a new relationship wit' you, this is what you do (Ah, babe)
I think about a ring and all the things that come along wit' it
You make me, you make me
Wanna leave the one I'm with (Oh, babe)
Start a new relationship wit' you, this is what you do (Come on, come on, come on, come on)
I think about a ring and all the things that come along wit' it (Oh yeah)
You make me, you make me

Now, what's bad is you're the one that hooked us up
Knowin' it should've been you
And what's sad is that I love her, but I'm fallin' for you
What should I do?
Should I, tell my baby bye-bye?
Should I, do exactly what I feel inside?
'Cause I, I don't wanna go, don't need to stay
But I really need to get it together

You make me wanna leave the one I'm with (Oh, ooh, baby)
Start a new relationship wit' you, this is what you do (Say what you do)
I think about a ring and all the things that come along wit' it (Ah, yeah)
You make me, you make me
Wanna leave the one I'm with (Ooh, baby)
Start a new relationship wit' you, this is what you do
I think about a ring and all the things that come along wit' it (Yeah-hey)
You make me, you make me

At this point, the situation's out of control
I never meant to hurt her, but I gotta let her go (Gotta let her go)
And if she may not understand it while all of this is goin' on
I tried, I tried to fight it, but the feeling's just too strong
You make, make, make me (You make me wanna)

(Hey) You make me wanna
You make me wanna (Oh)
(Oh, you make, make, make me)
You make me wanna
You make me wanna (Ooh, oh, babe)
You make me wanna (Go on, babe, do your thing)
You make me wanna (Ooh, ooh-ooh yeah)
(Come along wit' it, you're makin' me, you're makin' me)

You make me wanna leave the one I'm with (Oh, ooh, baby)
Start a new relationship wit' you, this is what you do (Say what you do)
I think about a ring and all the things that come along wit' it (Ah, yeah)
You make me, you make me
Wanna leave the one I'm with (Ooh, baby)
Start a new relationship wit' you, this is what you do
I think about a ring and all the things that come along wit' it (Yeah-hey)
You make me, you make me (You're makin' me)
You make me wanna leave the one I'm with
Start a new relationship wit' you, this is what you do (Ooh, you're makin' me, you're makin' me, you're makin' me)
I think about a ring and all the things that come along wit' it (Oh)
You make me, you make me (You make me)
Wanna leave the one I'm with (Wanna leave the one I'm with)
Start a new relationship wit' you, this is what you do (You make me, you make me do)","rnb, Hip-Hop, pop, soul, rap"
14,15,"""Bitch""",Meredith Brooks,"32 ContributorsBitch Lyrics“Bitch” is a song written by Shelly Peiken and Meredith Brooks. Interscope Records, with whom Brooks had a development deal, passed on the song so she and manager brought it to Capitol Records the same day… Read More 
I hate the world today
You're so good to me, I know, but I can't change
Tried to tell you but you look at me like maybe
I'm an angel underneath
Innocent and sweet

Yesterday I cried
You must have been relieved to see the softer side
I can understand how you'd be so confused
I don't envy you
I'm a little bit of everything all rolled into one

I'm a bitch, I'm a lover
I'm a child, I'm a mother
I'm a sinner, I'm a saint
I do not feel ashamed
I'm your Hell, I'm your dream
I'm nothing in between
You know you wouldn't want it any other way

So take me as I am
This may mean you'll have to be a stronger man
Rest assured that when I start to make you nervous
And I'm going to extremes
Tomorrow I will change and today won't mean a thing

I'm a bitch, I'm a lover
I'm a child, I'm a mother
I'm a sinner, I'm a saint
I do not feel ashamed
I'm your Hell, I'm your dream
I'm nothing in between
You know you wouldn't want it any other way

Just when you think you got me figured out
The season's already changing
I think it's cool, you do what you do
And don't try to save me

I'm a bitch, I'm a lover
I'm a child, I'm a mother
I'm a sinner, I'm a saint
I do not feel ashamed
I'm your Hell, I'm your dream
I'm nothing in between
You know you wouldn't want it any other way

I'm a bitch, I'm a tease
I'm a goddess on my knees
When you hurt, when you suffer
I'm your angel undercover
I've been numb, I'm revived
Can't say I'm not alive
You know I wouldn't want it any other way","female vocalists, rock, pop, singer-songwriter, alternative"
15,16,"""Nobody""",Keith Sweat featuring Athena Cage,"21 ContributorsNobody Lyrics“Nobody” peaked at #3 on the Billboard Hot 100 and topped Billboard’s R&B chart for three weeks.
I wanna tease you
I wanna please you
I wanna show you baby, that I need you
I want your body 'til the very last drop
I want you to holler when you want me to stop

And who can love you like me? (Nobody)
Who can sex you like me? (Nobody)
Who can treat you like me, my baby? (Nobody)
Nobody, baby (Nobody)
And who can do it like me? (Nobody)
Who can give you what you need? (Nobody)
Who can do you all night long? (Nobody)
Nobody, baby (Nobody)

I want the night for me and you
So come here, baby, and let me do it to you
Don't be afraid 'cause I won't bite
I promise to give it to you just the way you like

And who can love you like me? (Nobody)
Who can sex you like me? (Nobody)
And who can lay your body down? (Nobody)
Nobody, baby (Nobody)
And who can treat you like me? (Nobody)
Who can give you what you need? (Nobody)
Who can do you all night long? (Nobody)
Nobody, baby (Nobody)
And the band keeps playin' on

On, on, on, and on, on
On, on, on, and on, on
On, on, on, and on, on
Nobody, baby
On, on, on, and on, on
On, on, on, and on, on
On, on, on, and on, on
Nobody, baby

I want you right now for my lover (Oh yes I do)
Place no one above you (Oh yes I do)
If you need a love (Oh)
I'll be right there, I'll be right there, baby
I'll come runnin', oh baby (Oh yes I will)
Oh, yes, I will (Oh)
Oh, yes, I will, baby

And who can love you like me, baby? Nobody
(I'm gonna love you baby)
Who can sex your body right, baby? Nobody
(Like nobody can)
No, no no no no no (Nobody, baby)
Who can lay you down just like me? Nobody
Who can kiss you all over your body, baby? (Nobody)
(I'm gonna caress your body right)","rnb, soul, slow jams, new jack swing, 90s"
16,17,"""Semi-Charmed Life""",Third Eye Blind,"120 ContributorsSemi-Charmed Life LyricsBehind the catchy, upbeat “Semi-Charmed” melody that entranced many a tween when it was released in 1997 is a dark tale of a relationship’s descent into crystal meth addiction.
The song was released as the… Read More 
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo

I'm packed and I'm holding
I'm smiling, she living, she golden
She lives for me, says she lives for the ovation
Her own motivation
She comes 'round and she goes down on me
And I'll make you smile like a drug for you
Do ever what you want to do, coming over you
Keep on smiling what we go through
One stop to the rhythm that divides you

And I speak to you like the chorus to the verse
Chop another line like a coda with a curse
Come on like a freak show, takes the stage
We give 'em the games she play, she say

I want something else
To get me through this
Semi-charmed kind of life, baby, baby
I want something else
I'm not listening when you say
Goodbye

Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo

The sky was gold, it was rose
I was taking sips up into my nose
And I wish I could get back there, some place back there
Smiling in the pictures you would take
Doing crystal meth will lift you up until you break
It won't stop, I won't come down, I keep stock
With a tick-tock rhythm, a bump for the drop
And then I bumped up, I took the hit that I was given
Then I bumped again, then I bumped again, I said

How do I get back there to
The place where I fell asleep inside you?
How do I get myself back to
The place where you said

I want something else
To get me through this
Semi-charmed kind of life, baby, baby
I want something else
I'm not listening when you say
Goodbye

I believe in the sand beneath my toes
The beach gives a feeling, an earthy feeling
I believe in the faith that grows
And the four right chords can make me cry
When I'm with you I feel like I could die
And that would be alright, alright

And when the plane came in, she said she was crashing
The velvet, it rips in the city
We tripped on the urge to feel alive
But now, I'm struggling to survive
Those days you were wearing that velvet dress
You're the priestess, I must confess
Those little red panties, they pass the test
Slides up around the belly face down on the mattress
One, and you hold me
And we are broken
Still, it's all that I want to do, just a little now
Feel myself, heavy on the ground
I'm scared, I'm not coming down
No, no
And I won't run for my life
She's got her jaws now locked down in a smile
But nothing is alright, alright

And I want something else
To get me through this life, baby
I want something else
Not listening when you say
Goodbye
Goodbye
Goodbye
Goodbye

Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo

The sky was gold, it was rose (Doo-doo-doo, doo-doo-doo-doo)
I was taking sips up into my nose (Doo-doo-doo, doo-doo-doo-doo)
And I wish I could get back there, some place back there (Doo-doo-doo, doo-doo-doo-doo)
In the place we used to start
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo, doo-doo-doo-doo (I want something else)","alternative rock, rock, alternative, 90s, pop"
17,18,"""Barely Breathing""",Duncan Sheik,"11 ContributorsBarely Breathing Lyrics“Barely Breathing” is the first single from the self-titled debut album from Duncan Sheik. The song was a hit on the Billboard Chart during 1996, peaking at #16 on the Hot 100. The song spent a total of 55… Read More 
I know what you're doing, I see it all too clear
I only taste the saline when I kiss away your tears
You really had me going, wishing on a star
But the black holes that surround you are heavier by far
I believed in your confusion, you were so completely torn
It must've been that yesterday was the day that I was born
There's not much to examine, there's nothing left to hide
You really can't be serious, you have to ask me why
I say goodbye

'Cause I am barely breathing and I can't find the air
Don't know who I'm kidding, imagining you care
And I could stand here waiting, a fool for another day
I don't suppose it's worth the price, you're worth the price, the price that I would pay

And everyone keeps asking, what's it all about?
I used to be so certain and I can't figure out
What is this attraction, I can only feel the pain
There's nothing left to reason and only you to blame
Will it ever change?

'Cause I am barely breathing and I can't find the air
Don't know who I'm kidding, imagining you care
And I could stand here waiting, a fool for another day
I don't suppose it's worth the price, you're worth the price, the price that I would pay
But I'm thinking it over anyway
I'm thinking it over anyway

I've come to find I may never know
Your changing mind, is it friend or foe
I rise above or sink below
With every time you come and go
Please don't come and go

'Cause I am barely breathing and I can't find the air
Don't know who I'm kidding, imagining you care
And I could stand here waiting, a fool for another day
I don't suppose it's worth the price, you're worth the price, the price that I would pay
But I'm thinking it over anyway
I'm thinking it over anyway

I know what you're doing, I see it all too clear","singer-songwriter, pop, alternative, 90s, rock"
18,19,"""Hard to Say I'm Sorry""",Az Yet featuring Peter Cetera,"9 ContributorsHard to Say I’m Sorry LyricsIn 1996, Az Yet included a cover version of Chicago’s “Hard to Say I’m Sorry” on their self-titled debut album. The song, later released as a single, was produced by Babyface, remixed by David Foster… Read More 
Everybody needs a little time away
I heard her say, from each other
Even lovers need a holiday
Far away from each other

Hold me now, it's hard for me to say I'm sorry
I just want you to stay
And after all that you've been through
I will make it up to you, I promise you, baby
And after all that's been said and done
You're just a part of me I can't let go

Couldn't stand to be kept away
Not for a day, from your body
Wouldn't want to be swept away
Far away from the one that I love

Hold me now, it's hard for me to say I'm sorry
I just want you to know
Hold me now, I really want to tell you I'm sorry
I could never let you go
And after all that we've been through
I will make it up to you, I promise you
And after all that's been said and done
You're just a part of me I can't let go

I can't let go","rnb, soul, 90s, pop, r and b"
19,20,"""Mo Money Mo Problems""",The Notorious B.I.G. featuring Puff Daddy and Mase,"188 ContributorsMo’ Money Mo’ Problems Lyrics“Mo' Money, Mo Problems” represents Puff Daddy and the Family’s 1997 coming out to a crossover audience.
The song discusses the troubles that come with affluence.  It was released posthumously and is… Read More 

I'm coming out
I'm coming
I'm coming out
I'm coming

Now, who's hot, who not?
Tell me who rock, who sell out in the stores?
You tell me who flopped, who copped the blue drop?
Whose jewels got rocks?
Who's mostly Dolce down to the tube sock?
The same old pimp, Mase
You know ain't nothing change but my limp
Can't stop till I see my name on a blimp
Guarantee a million sales, call it love or luck
You don't believe in Harlem World, nigga, double up
We don't play around, it's a bet, lay it down
Niggas didn't know me '91, bet they know me now
I'm the young Harlem nigga with the Goldie sound
Can't no Ph.D. niggas hold me down
Cudda schooled me to the game, now I know my duty
Stay humble, stay low, blow like Hootie
True pimp niggas spend no dough on the booty
And then you yell, ""There go Mase!"", there go your cutie

I don't know what they want from me
It's like the more money we come across
The more problems we see
I don't know what they want from me
It's like the more money we come across
The more problems we see

I'm the D to the A to the D-D-Y
Know you'd rather see me die than to see me fly
I call all the shots, rip all the spots
Rock all the rocks, cop all the drops
I know you thinking now, ""When all the ballin' stops?""
Nigga never home, gotta call me on the yacht
Ten years from now we'll still be on top
Yo, I thought I told you that we won't stop
Now what you gon' do with a crew
That got money much longer than yours
And a team much stronger than yours?
Violate me, this'll be your day, we don't play
Mess around, be D.O.A., be on your way
‘Cause it ain't enough time here
Ain't enough lime here for you to shine here
Deal with many women but treat dimes fair
And I'm bigger than the city lights down in Times Square
Yea, yea, yea

I don't know what they want from me
It's like the more money we come across
The more problems we see
I don't know what they want from me
It's like the more money we come across
The more problems we see
B-I-G P-O-P-P-A
No info for the DEA
Federal agents mad ‘cause I'm flagrant
Tap my cell and the phone in the basement
My team supreme, stay clean
Triple beam lyrical dream, I be that
Cat you see at all events bent
Gats in holsters, girls on shoulders
Playboy, I told ya, mere mics to me
Bruise too much, I lose too much
Step on stage, the girls boo too much
I guess it's ‘cause you run with lame dudes too much
Me lose my touch? Never that!
If I did, ain't no problem to get the gat
Where the true players at? Throw your Rolies in the sky
Wave 'em side to side and keep your hands high
While I give your girl the eye, player, please
Lyrically, niggas see B.I.G be flossin’
Jig on the cover of Fortune, 5-double-O
Here's my phone number, your man ain't got to know
I got the dough, got the flow down pizat
Platinum plus like thizat
Dangerous on trizacks, leave your ass flizat

I don't know what they want from me
It's like the more money we come across
The more problems we see
I don't know what they want from me
It's like the more money we come across
The more problems we see
I don't know what they want from me
It's like the more money we come across
The more problems we see

What's going on? (What's going on?)
Somebody tell me (What's going on?)

I don't know what they want from me
It's like the more money we come across
The more problems we see
I don't know what they want from me
It's like the more money we come across
The more problems we see
I don't know what they want from me
It's like the more money we come across
The more problems we see",
