Unnamed: 0,No.,Title,Artist(s),lyrics,genres
49,50,"""Nasty Freestyle""",T-Wayne,"137 ContributorsNasty Freestyle LyricsThis song is a freestyle over Bandit Gang Marco’s “Nasty.”
The song gained a lot of attention over Vine, with parody videos featuring the first two lines becoming a staple of the social media app. Largely… Read More 

Yah, say Roro, you know what it is, right?
Who Is Rickey Wayne?: The Mixtape
Ya feel me? Yah, ahem

First, let me hop out the muh fuckin' Porsche
I don't want her if that ass don't sit like a horse
I be ballin' on these niggas, got me feelin' like sports
Dash got so much wood I could build me a fort
Ain't too many things I ain't done yet
I'm the king of this shit, crown by the toilet
I'm just barely gettin' started, you already upset
Got a tiger as a pet, I just took him to the vet
Homie, I be makin' hits, I'm the rap Derek Jeter
Let your bitch ride on me like she was on the feeder
If the pussy ain't good then I probably won't feed her
Lil homie, you can keep her cause I really don't need her
I ain't worried 'bout features, homeboy, you's a peon
Toilet seat ass nigga, man, I swear you gettin' peed on
Man, my jewelry so cold, I walk around with the heat on
My alarm clock set, just in case they wanna sleep on, ya dig?
I'm a full-time player, hoppin' out in alligator
Sippin' lean and Now and Later, homie, I'll annihilate ya
If you think you wanna battle, you gon' have to pay some paper
I just hit her and I quit her, I would never ever date her
It's a shame how I'm barely gettin' love in the city
Travel to another town, you can bet they fuckin' with me
I be killin' this shit, pray to God they forgive me
They said, ""when you blow up, don't forget me"", man
I been on fire ever since they made the lighter
My boys will pull up on ya, homie, I ain't talkin' diapers
Walk into your function, on point, I'm like a sniper
My girl bad like Dej Loaf so don't try her
Flexin' all you want but homeboy, you ain't ready
Ten times sharper than Michael Myers' machete
Been about the money, I ain't worried 'bout the fame
'Bout to have everybody sayin', ""Who Is Rickey Wayne?""
That me...","All, hip hop, Hip-Hop, rap, Houston"
50,51,"""Only""","Nicki Minaj featuring Drake, Lil Wayne and Chris Brown","2 ContributorsTranslationsEnglishPortuguêsNicki Minaj - Only ft. Drake, Lil Wayne and Chris Brown (中文翻譯) Lyrics

Yo
我絕不肏Wayne 我絕不肏Drake
我的一生 他媽的
假想的如果 有三人行
我讓他們吃屁股像cupcake
老公有飽腹 他吃飯了
我躲開除了動作片 沒有人
Yeah 那就是setup
我關於水管膠帶的妙處
你們害怕後座很fake
你們害怕咱沒看到straight
這個女仔們就是my sons
Jon and Kate 加八
行走人拉鍊上
我來晚了 關我事
在G5上的我與他個晚餐
就是我想要的update
第一庵 第二庵
大胸部 大臀部
我們肏個人
沒有說八卦的人
我必須展示泰山在哪裡
我的無名指個岩石
這個婊子不可以test me
不管她們的名就Pop Quiz
壞的人與我們肏
瘋的人與我們不肏
我只肏那個唧唧
如果姓名就cutlet
讓這些詞浸入像老乾媽
讓有人說肏我
Lance Stephenson

舉起所有瓶子和杯子吧
我看像七月四日的煙火
今個夜除了壞人沒有人
你知道你很跛足安靜吧
只有真實的人 不良的人
有錢的人 獨立的人
專橫的人 厚實的人
我們的幫派有真實的人 (yeah) only

我絕不肏Nicki 她有情人
結束時間就我的時間
前幾天我們就在邁巴赫
我想了 這次就是完美
我們剛來自那個video
你知道LA的交通堵塞
她坐了在大屁股上
我看了到大乳房
Yeah 低調或高調
你喜歡我像走馬觀花 you know?
除了我 你想要就誰個人
I mean 做這個屎就像小菜一碟
I mean “他有對大屁股的痴迷” 無風不起浪
Yeah, that's right 我喜歡大美人孩
Yeah 想要把你吸乾進而與你吃午餐個孩
Yeah 太厚 不利於別人舒適個孩
屁股在Houston, Texas但表面像Clair Huxtable
Oh, yeah 你就是大老闆因為市長與你肏
NBA球員與你肏
壞蛋的禮服團與你肏 yeah
因為我相信某件事
And Nicki 如果你想要肏
讓我計劃一下

舉起所有瓶子和杯子吧 (Pinkprint, ayy)
我看像七月四日的煙火
今個夜除了壞人沒有人
你知道你很跛足安靜吧
只有真實的人 不良的人
有錢的人 獨立的人
專橫的人 厚實的人
我們的幫派有真實的人 only

我絕不肏Nicki 很弄亂
如果恰恰相反 她很弄亂
誰的情人性感 做錯事
她表現得像必須吃屌
那非我的故事 我非故事員
我撒尿黃金的出色
我的弟妹很過度熱心
我來自Hollygrove 那裡像麥加
日曆說我有一百萬千元
我有癲癇發作 仍然站著
我的對向會打揮手的狗
請別玩弄她的surfboard, surfboard
眼睛很白 我會遮蔭
沒有錢嗎? 拿媽吧
你有打嗝 你吞真實
我讓你打嗝 牛腩像抱怨
我說我與槍在房子跑來跑去
你必須想你孩子們的房間
我有二個蒙面人 她們有較小槍
我不要想你孩子們的房間
這裡好痴線 我朋友
我說只想 我朋友
那個錢說好多改寫 我朋友
血幫沒有真的態度 我朋友
朋友 now you see me  朋友 now you don't
像Jamie Foxx 像Ray Charles
十六號夾槍 一個槍在室
第十七區的土霸有十七個子彈
我的故事來自""poor me""
它到""please pour me a drink and celebrate with me""

舉起所有瓶子和杯子吧
我看像七月四日的煙火
今個夜除了壞人沒有人
你知道你很跛足安靜吧
(Young Mula, baby)
只有真實的人 不良的人
有錢的人 獨立的人
專橫的人 厚實的人
我們的幫派有真實的人 only",
51,52,"""Elastic Heart""",Sia,"79 ContributorsTranslationsEspañolPortuguêsČeskyElastic Heart Lyrics“Elastic Heart” is the third single from Sia’s sixth studio album, 1000 Forms of Fear. The song’s music video features actor Shia LaBeouf and “Dance Moms” star Maddie Ziegler dancing an animalistic duet in a… Read More 
Up, I won't give up, I won't give up
I won't give up, I won't give up

And another one bites the dust
Oh, why can I not conquer love?
And I might have thought that we were one
Wanted to fight this war without weapons
And I wanted it, I wanted it bad
But there were so many red flags
Now another one bites the dust
Yeah, let's be clear, I'll trust no one

You did not break me
I'm still fighting for peace

Well, I've got thick skin and an elastic heart
But your blade, it might be too sharp
I'm like a rubber band until you pull too hard
Yeah, I may snap and I move fast
But you won't see me fall apart
'Cause I've got an elastic heart

I've got an elastic heart
Yeah, I've got an elastic heart

And I will stay up through the night
Yeah, let's be clear, won't close my eyes
And I know that I can survive
I'll walk through fire to save my life
And I want it, I want my life so bad
I'm doin' everythin' I can
And another one bites the dust
It's hard to lose a chosen one

You did not break me
I'm still fighting for peace

Well, I've got thick skin and an elastic heart
But your blade, it might be too sharp
I'm like a rubber band until you pull too hard
Yeah, I may snap and I move fast
But you won't see me fall apart
'Cause I've got an elastic heart

Oh, oh, oh-oh-oh-oh-oh
Oh, oh, oh
Oh, oh, oh-oh-oh-oh-oh
Oh, oh, oh

Well, I've got thick skin and an elastic heart
But your blade, it might be too sharp
I'm like a rubber band until you pull too hard
Yeah, I may snap and I move fast
But you won't see me fall apart
'Cause I've got an elastic heart
Well, I've got thick skin and an elastic heart (Woah, woah)
But your blade, it might be too sharp
I'm like a rubber band until you pull too hard (Woah, woah)
Yeah, I may snap and I move fast
But you won't see me fall apart (Woah, woah)
'Cause I've got an elastic heart (Woah, woah)

I've got an elastic heart","female vocalists, indie, chillout, trip-hop, downtempo"
52,53,"""Cool for the Summer""",Demi Lovato,"97 ContributorsTranslationsTiếng ViệtPortuguêsEspañolČeskyTürkçeCool for the Summer Lyrics“Cool for the Summer” is the lead single from Lovato’s fifth studio album, Confident, released in fall 2015 through a partnership between previous label Hollywood Records, Island Records, and its new… Read More 
Tell me what you want, what you like, it's okay
I'm a little curious too
Tell me if it's wrong, if it's right, I don't care
I can keep a secret, can you?

Got my mind on your body
And your body on my mind
Got a taste for the cherry
I just need to take a bite

Don't tell your mother
Kiss one another
Die for each other
We're cool for the summer (Ha!)

Ooh
Ooh

Take me down into your paradise
Don't be scared 'cause I'm your body type
Just something that we wanna try
'Cause you and I
We're cool for the summer

Tell me if I won, if I did, what's my prize?
I just wanna play with you too
Even if they judge, fuck it, I'll do the time
I just wanna have some fun with you

Got my mind on your body
And your body on my mind
Got a taste for the cherry
I just need to take a bite

Don't tell your mother
Kiss one another
Die for each other
We're cool for the summer (Ha!)

Ooh
Ooh

Take me down into your paradise
Don't be scared 'cause I'm your body type
Just something that we wanna try
'Cause you and I (You and I)
We're cool for the summer (Ha!)
We're cool for the summer
We're cool for the summer

Shhh, don't tell your mother

Got my mind on your body
And your body on my mind
Got a taste for the cherry
I just need to take a bite
Take me down

Take me down into your paradise (Don't be scared)
Don't be scared 'cause I'm your body type
Just something that we wanna try (Wanna try)
'Cause you and I (You and I)
We're cool for the summer (Oh)

(Take me down)
We're cool for the summer
(Don't be scared)
'Cause I'm your body type
(Just something)
Just something that we wanna try
'Cause you and I (You and I)
We're cool for the summer (Ha!)

(Ooh)
We're cool for the summer","pop, pop rock, female vocalists, Disney, guilty pleasure"
53,54,"""Renegades""",X Ambassadors,"57 ContributorsTranslationsDeutschРусский (Russian)Renegades Lyrics“Renegades” is the second single off X Ambassadors' debut album VHS.
The song was made explicitly for the purpose of a commercial tie-in with the 2015 Jeep Renegade. Olivier Francois, Chief Marketing Officer… Read More 
Run away, away with me (La-la-la, la-la-la, la-la-la)
Lost souls in revelry (Hey; La-la-la, la-la-la, la-la-la)
Runnin' wild and runnin' free (La-la-la, la-la-la, la-la-la)
Two kids, you and me (Hey; La-la-la, la-la-la, la-la-la)

And I say hey, hey-hey-hey
Livin' like we're renegades
Hey-hey-hey, hey-hey-hey
Livin' like we're renegades, renegades
Renegades

Long live the pioneers (La-la-la, la-la-la, la-la-la)
Rebels and mutineers (Hey; La-la-la, la-la-la, la-la-la)
Go forth and have no fear (La-la-la, la-la-la, la-la-la)
Come close and lend an ear (Hey; La-la-la, la-la-la, la-la-la)

And I say hey, hey-hey-hey
Livin' like we're renegades
Hey-hey-hey, hey-hey-hey
Livin' like we're renegades, renegades
Renegades

So all hail the underdogs, all hail the new kids
All hail the outlaws (Hey), Spielbergs and Kubricks
It's our time to make a move, it's our time to make amends
It's our time to break the rules (Hey), let's begin

And I say hey, hey-hey-hey
Livin' like we're renegades
Hey-hey-hey, hey-hey-hey
Livin' like we're renegades, renegades
Renegades","indie, pop, indie pop, electronic, alternative"
54,55,"""I Don't Mind""",Usher featuring Juicy J,"74 ContributorsI Don’t Mind Lyrics
Yeah
Ursher, baby
This is for the A

Shawty, I don't mind
If you dance on a pole, that don't make you a ho
Shawty, I don't mind
When you work until three, if you're leavin' with me
Go make that money, money, money
Your money, money, money
'Cause I know how it is, go and handle your biz
And get that money, money, money
Your money, money, money
You can take off your clothes, long as you comin' home
Girl, I don't mind

The ballers in here tonight, they gon' buy a hundred bottles
As soon as you shake it I know they gon' make it colossal in here
'Cause shawty, you thinkin' them tricks that you do with your body
Got all of these niggas, they crowdin' around you like they seen Beyoncé in here (she here, she here!)
You want your own and you need your own, baby, who am I to judge?
'Cause how could I ever trip about it when I met you in the club?
I make enough for the both of us, but you dance anyway
You know I was raised in the A

Shawty, I don't mind
If you dance on a pole, that don't make you a ho
Shawty, I don't mind
When you work until three, if you're leavin' with me
Go make that money, money, money
Your money, money, money
'Cause I know how it is, go and handle your biz
And get that money, money, money
Your money, money, money
You can take off your clothes, long as you comin' home
Girl, I don’t mind

When you get off of work I'll be ready to go in the 'Rari
And when we get home we'll have us our own private party in here
So I don’t worry at all about the things they do or say
I love you anyway
You can twerk while in a split, you rackin' up them tips
Your body rock and your booty poppin', I'm proud to call you my bitch
They'd be lookin', but they can't touch you, shawty, I’m the only one to get it
So just go ahead and keep doin' what you're doin'

Shawty, I don't mind
If you dance on a pole, that don't make you a ho
Shawty, I don't mind
When you work until three, if you're leavin' with me
Go make that money, money, money
Your money, money, money
'Cause I know how it is, go and handle your biz
And get that money, money, money
Your money, money, money
You can take off your clothes, long as you comin' home
Girl, I don't mind

(It's ya boy, Juicy J)
I’m just tryna cut her up, tryna bust a nut
Tryna take somebody bitch, turn her to a slut
Tryna fill my cup, tryna live it up
Throw some hundreds on that ass, walk her out the club
(Yeah, ho) Lap dance for the first date
Bet I threw a few bands, that’s third base
It’s okay if you work late
We can still party like it’s your birthday
We can still party hard in your birthday suit
Knock that pussy out the park like my name Babe Ruth
Shawty she just want a tip, I just want to see her strip
If you fuck me like you love me shawty you might get rich
Have her own cake, her own place
Blow her own gas, no Rolaid
When we in the bed she like to roleplay
Tell her friend to join in both ways

Shawty, I don't mind
If you dance on a pole, that don't make you a ho
Shawty, I don't mind
When you work until three, if you're leavin' with me
You gotta make that money, money, money
Your money, money, money
'Cause I know how it is, go and handle your biz
And get that money, money, money
Your money, money, money
You can take off your clothes, long as you comin' home
Girl, I don't mind",r&b
55,56,"""Love Me Harder""",Ariana Grande and The Weeknd,"3 ContributorsAriana Grande & The Weeknd - Love Me Harder (Türkçe Çeviri) Lyrics
Bilmem gereken bir şey söyle
Sonra nefesimi al ve asla bırakma
Eğer alanını işgal etmeme izin verirsen
Acıyla birlikte, bundan zevk alacağım

Ve eğer o anda, hazzı yaşarsam*
Bebeğim, o anda, bunun bizden daha büyük bir şey olduğunu
Ve mutluluğun ötesinde olduğunu anlayacaksın
Buna inanmam için bana bir sebep ver

Çünkü benimle olmak istiyorsan
Beni daha çok, çok, daha çok
Daha çok sevmelisin
Ve eğer bana gerçekten ihtiyacın varsa
Beni daha çok, çok, daha çok
Daha çok sеvmelisin (Da-daha çok sevmelisin)
Ooh-ooh-ooh-ooh
Daha çok, daha çok, daha çok
Ooh-ooh-ooh-ooh
Sеv beni, sev beni, sev beni

Senin nedenlerini biliyorum ve sen de benimkileri biliyorsun
Beni sevenleri geride bırakma eğilimindeyim
Eğer beni tanıyor ve kalmayı seçiyorsan
O halde bu zevki hisset ve acıyla buna katlan

Ve eğer o anda azarsan
Seni inlettiğimde, bunun gerçek olduğunu biliyorsun
Kalçalarının arasındaki baskıyı hissedebiliyor musun?
İlk seferinmiş gibi hissettireceğim

Çünkü benimle olmak istiyorsan
Beni daha çok, çok, daha çok
Daha çok sevmelisin (Seni daha çok seviyorum, hey!)
Ve eğer bana gerçekten ihtiyacın varsa
Beni daha çok, çok, daha çok
Daha çok sevmelisin (Sev beni, bebeğim, sev beni) (Da-daha çok sevmelisin)
Ooh-ooh-ooh-ooh
Daha çok, daha çok, daha çok
Ooh-ooh-ooh-ooh
Sev beni, sev beni, sev beni (Oh)
Ooh-ooh-ooh-ooh
Daha çok, daha çok, daha çok
Ooh-ooh-ooh-ooh
Sev beni, sev beni, sev beni (You gotta love me harder)

Peki bunun nedenini bulamazsam ne yapacağım? (Bunu halledemezsem)
Çabalamalısın, tekrar, tekrar, tekrar çabalamalısın (Oh whoa)
Peki bunun nedenini bulamazsam ne yapacağım? (Bunu halledemezsem)
Senden tekrar ayrılacağım

Çünkü benimle olmak istiyorsan (Hey!)
Beni daha çok, çok, daha çok
Daha çok sevmelisin (Seni seviyorum, seviyorum, aşkım)
Ve eğer bana gerçekten ihtiyacın varsa (Ooh)
Beni daha çok, çok, daha çok
Daha çok sevmelisin (Beni sevmelisin, bebeğim)
Çünkü benimle olmak istiyorsan (Hey)
Beni daha çok, çok, daha çok
Daha çok sevmelisin (Beni daha çok sev, daha çok sev)
Ve eğer bana gerçekten ihtiyacın varsa
Beni daha çok, çok, daha çok (Seni severim, yaparım, severim)
Daha çok sevmelisin (Seni daha çok seviyorum, hey!)

Ooh-ooh-ooh-ooh
Daha çok, daha çok, daha çok (Sev beni)
Ooh-ooh-ooh-ooh
Sev beni, sev beni, sev beni (Oğlum, beni sevmelisin, sev beni, bebeğim)
Ooh-ooh-ooh-ooh
Daha çok, daha çok, daha çok (Sadece biraz daha çok, daha çok, bebeğim)
Ooh-ooh-ooh-ooh
Sev beni, sev beni, sev beni",pop
56,57,"""Wildest Dreams""",Taylor Swift,"118 ContributorsTranslationsItalianoČeskyDeutschFrançaisTürkçeEspañolPortuguêsPolski日本語 (Japanese)MagyarWildest Dreams LyricsThe ninth track and fifth single on 1989 is about Swift hoping her lover will remember their best moments after they’re over. It expresses mixed feelings: hoping that they last, but knowing that they’ll end.
… Read More 
He said, ""Let's get out of this town
Drive out of the city, away from the crowds""
I thought, ""Heaven can't help me now""
Nothing lasts forever
But this is gonna take me down

He's so tall and handsome as hell
He's so bad, but he does it so well
I can see the end as it begins
My one condition is

Say you'll remember me
Standin' in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your
Wildest dreams, ah, ha
Wildest dreams, ah, ha

I said, ""No one has to know what we do""
His hands are in my hair, his clothes are in my room
And his voice is a familiar sound
Nothin' lasts forever
But this is gettin' good now

He's so tall and handsome as hell
He's so bad, but he does it so well
And when we've had our very last kiss
My last request is

Say you'll remember me
Standin' in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your
Wildest dreams, ah, ha
Wildest dreams, ah, ha
You'll see me in hindsight
Tangled up with you all night
Burnin' it down
Someday, when you leave me
I bet these memories
Follow you around
You'll see me in hindsight
Tangled up with you all night
Burnin' (Burnin') it (It) down (Down)
Someday, when you leave me
I bet these memories
Follow (Follow) you (You) around
(Follow you around)

Say you'll remember me
Standing in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just pretend

Say you'll remember me
Standin' in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your (Just pretend, just pretend)
Wildest dreams, ah, ha (Ah)
In your wildest dreams, ah, ha
Even if it's just in your
In your wildest dreams, ah, ha
In your wildest dreams, ah, ha","country, pop, female vocalists, singer-songwriter, acoustic"
57,58,"""Stay with Me""",Sam Smith,"103 ContributorsTranslationsFrançaisDeutschStay With Me Lyrics“Stay with Me” sees Smith yearning for a lasting relationship after a one-night stand leaves them craving more. One of their biggest hits, it’s gone #1 in countries like the United States, Canada, and Ireland… Read More 
Guess it's true, I'm not good at a one-night stand
But I still need love 'cause I'm just a man
These nights never seem to go to plan
I don't want you to leave, will you hold my hand?
Oh, won't you stay with me?
'Cause you're all I need
This ain't love, it's clear to see
But darling, stay with me

Why am I so emotional?
No, it's not a good look, gain some self-control
And deep down, I know this never works
But you can lay with me so it doesn't hurt
Oh, won't you stay with me?
'Cause you're all I need
This ain't love, it's clear to see
But darling, stay with me

Oh-oh-oh-ohh, oh-oh, oh-oh (Ooh)
Oh-oh-oh-ohh, oh-oh, oh-oh (Ohh)
Oh-oh-oh-ohh, oh-oh, oh-oh (Ohh)
Oh-oh-oh-ohh, oh-oh, oh-oh (Ohh)

Oh, won't you stay with me?
'Cause you're all I need
This ain't love, it's clear to see
But darling, stay with me
Oh, won't you stay with me?
'Cause you're all I need
This ain't love, it's clear to see
But darling, stay with me","soul, pop, british, electronic, dance"
58,59,"""You Know You Like It""",DJ Snake and AlunaGeorge,"33 ContributorsTranslationsFrançaisYou Know You Like It LyricsDJ Snake scores his second US top forty hit by remixing the 2012 AlunaGeorge song “You Know You Like It” and giving it a new trap-influenced beat.
The video is directed by Grammy-nominated Dori Oskowitz, a… Read More 
I drive you insane

Some people want me to be heads or tails
I say no way, try again another day
I should be happy, not tipping the scales
I just won't play letting my life get away

I'm no fool, no, I'm not a follower
I don't take things as they come
If they bring me down
Life can be cruel if you're a dreamer
I just wanna have some fun
Don't tell me what could be done

You know you like it, but it drives you insane
You know you like it, but it drives you insane
You know you like it, but you're scared of the shame
What you want, what you gonna do?
You know you like it, but it drives you insane
Follow me 'cause you know that you wanna feel the same
You know you like it, but it drives you insane
(What you want, what you gonna do?)

I drive you insane
I drive you insane

If you wanna train me like an animal
Better keep your eye on my every move
There's no need to be so damn cruel
Baby, you got nothing to prove

I'm no fool, no, I'm not a follower
I don't take things as they come
If they bring me down
Life can be cruel if you're a dreamer
I just wanna have some fun
Don't tell me what could be done

You know you like it, but it drives you insane
You know you like it, but it drives you insane
You know you like it, but you're scared of the shame
What you want, what you gonna do?
You know you like it, but it drives you insane
Follow me 'cause you know that you wanna feel the same
You know you like it, but it drives you insane
(What you want, what you gonna do?)

I drive you insane
I drive you insane

I drive you insane
I drive you insane
(Drive)

I drive you insane
I drive you insane
I drive you insane
I drive you insane",
59,60,"""Uma Thurman""",Fall Out Boy,"94 ContributorsTranslationsEspañolUma Thurman Lyrics“Uma Thurman” was the lead single from Fall Out Boy’s 2015 album American Beauty/American Psycho. The song became a major hit for the band, appearing on both the Billboard Rock and Pop charts. It samples The… Read More 
I can move mountains
I can work a miracle, work a miracle, ooh-oh-oh
I'll keep you like an oath
May nothing but death do us part
She wants to dance like Uma Thurman
Bury me 'til I confess
She wants to dance like Uma Thurman
And I can't get you out of my head

The stench, the stench of summer sex
And CK Eternity, oh, hell yes
Divide me down to the smallest I can be
Put your, put your v-v-venom in me

I can move mountains
I can work a miracle, work a miracle, ooh-oh-oh
I'll keep you like an oath
May nothing but death do us part
She wants to dance like Uma Thurman
Bury me 'til I confess
She wants to dance like Uma Thurman
And I can't get you out of my head

The blood, the blood, the blood of the lamb
Is worth two lions, but here I am
And I slept in last night's clothes and tomorrow's dreams
But they're not quite what they seem

I can move mountains
I can work a miracle, work a miracle, ooh-oh-oh
I'll keep you like an oath
May nothing but death do us part
You'll find your way
And may death find you alive
Take me down the line
In Gem City, we turn the tide
You'll find your way
And may death find you alive
Take me down the line
In Gem City, we turn the tide
She wants to dance like Uma Thurman
Bury me 'til I confess
She wants to dance like Uma Thurman
And I can't get you out of my head (My head)

I can move mountains
I can work a miracle, work a miracle, ooh-oh-oh
I'll keep you like an oath
May nothing but death do us part
I can move mountains
I can work a miracle, work a miracle, ooh-oh-oh
I'll keep you like an oath
May nothing but death do us part","pop punk, rock, alternative, emo, punk"
60,61,"""7/11""",Beyoncé,"127 ContributorsTranslationsPortuguês7/11 LyricsOne of two new solo tracks from the Beyoncé Platinum Edition, a re-release of the album that broke the internet. “7/11” sees Queen Bey embrace her ratchet side with a dance all about body parts and… Read More 
Shoulders sideways, smack it, smack it in the air
Legs movin' side to side, smack it in the air
Legs movin' side to side, smack you in the air
Shoulders sideways, smack it, smack it in the air
Smack it, smack it in the air (Air), legs movin' side to side (Yeah)
Smack it, smack it in the air, smack it, smack it in the air
(Wave your)

Wave your hands side to side, put it in the air (In the air)
Wave your hands side to side, put it in the air (To side, to side, to side)
Clap, clap, clap, like you don't care (To side, to side, to side)
Smack that, clap, clap, clap, like you don't care
(I know you care)

Clap, clap, clap, clap, clap it (Clap it, clap it, clap it, foot up)
Foot up, my foot up (Woo), hold up now my foot up (Spinnin')
I'm spinnin' my foot up, foot up, yeah, my foot up (Spinnin')
I'm spinnin' my foot up, put my foot down, yeah, my hands up (Hands up)
My hands up, my hands up (Flexin'), flexin' while my hands up (Flexin')
My hands up, my hands up, I stand up with my hands up
Then I put up, my hands up (Put up), I put up, my hands up (Air)
I put up, my hands up then I'm spinnin' all my hands up (Spinnin')
Spinnin' while my hands up (Spinnin'), spinnin' while my hands up (I'm spinnin')
Spinnin' while my hands up then I'm tippin' all my hands up
I'm spinnin', I'm spinnin', I'm spinnin' while my hands up (Spinnin')
I'm spinnin', I'm spinnin', I'm spinnin' while my hands up
(Drank)

Hold that cup like alcohol, hold that cup like alcohol (Drank)
Hold that cup like alcohol, don't you drop that alcohol (Drank)
Never drop that alcohol, never drop that alcohol (Drank)
I know you thinkin' about alcohol, I know I'm thinkin' bout that alcohol (Dice)

Man, this here like rollin' dice, man, this here like rollin' dice (Dice)
Seven eleven, seven eleven, seven twice, man, seven twice
Man, it feel like rollin' dice (Dice), man, this feel like rollin' dice (Dice)
Man, it feel like rollin' dice (Dice), seven twice, seven twice (Kick it)
Girl, I'm tryna kick it with ya (Girl), girl, I'm tryna kick it with ya (Man)
Man, I'm tryna kick it with ya, my feet up, I kick it with ya (Man)
Man, I swear I kick it with ya (Girl), girl, I wanna kick it with ya (Man)
Man, I know I kick it with ya, yeah, I spin around and I kick it with ya

Shoulders sideways, smack it, smack it in the air (Move the leg)
Legs movin' side to side, smack it in the air (To side, to side, to side, move the leg)
Legs movin' side to side, smack it in the air (To side, to side)
Shoulders movin' side to side, smack it in the air (Smack it, ho)
Smack it in the air (Smack it), smack it, smack it in the air (To side, to side, to side, smack it, ho)
Smack it in the air, smack it, smack it in the air (Air)

Wave your hands side to side, put it in the air (In your air)
Wave your hands side to side, put it in the air (To side, to side, to side)
Clap, clap, clap, like you don't care (To side, to side, to side)
Smack that, clap, clap, clap, like you don't care
(I know you care)

Ooh, you care
I know you care, care
Wave ya hands side to side (Grind)
Wave ya hands side to side (Grind)
Wave ya hands from side to side (Grind)
Wave ya hands side to side (Ahaha)
Ooh, wee BB freaky deaky, think me see she pink bikini
Rock that kufi, dye dashiki, Nefertiti, edges kinky
Sweatin' out my blow out, sweatin' out my presses
This trick about to go off, mad 'cause I'm so fresh
Fresher than you, I'm fresher than you
Fresher than you, oh","rnb, pop, female vocalists, soul, Hip-Hop"
61,62,"""The Heart Wants What It Wants""",Selena Gomez,"84 ContributorsTranslationsΕλληνικάFrançaisTürkçePolskiThe Heart Wants What It Wants LyricsWith her Greatest Hits album For You, Selena Gomez released this as the lead single for the project.
This song sees an emotional Selena explaining her account of her relationship with Justin Bieber (although… Read More 
What the heart wants
What the heart wants
What the heart wants (Wants, wants, wants)

You got me sipping on something
I can't compare to nothing I've ever known
I'm hoping that after this fever I'll survive
I know I'm acting a bit crazy
Strung out, a little bit hazy
Hand over heart, I'm praying
That I'm gonna make it out alive

The bed's getting cold and you're not here
The future that we hold is so unclear
But I'm not alive until you call
And I'll bet the odds against it all
Save your advice, 'cause I won't hear
You might be right, but I don't care
There's a million reasons why I should give you up

But the heart wants what it wants
The heart wants what it wants

You got me scattered in pieces
Shining like stars and screaming
Lighting me up like Venus
But then you disappear and make me wait
And every second's like torture
Heroin drip, no more so
Finding a way to let go
Baby, baby, no, I can't escape

The bed's getting cold and you're not here
The future that we hold is so unclear
But I'm not alive until you call
And I'll bet the odds against it all
Save your advice, 'cause I won't hear
You might be right, but I don't care
There's a million reasons why I should give you up

But the heart wants what it wants
The heart wants what it wants
The heart wants what it wants
The heart wants what it wants

This is a modern fairytale
No happy endings, no wind in our sails
But I can't imagine a life without
Breathless moments
Breaking me down, down, down, down

The bed's getting cold and you're not here
The future that we hold is so unclear
But I'm not alive until you call
And I'll bet the odds against it all
Save your advice, 'cause I won't hear
You might be right, but I don't care
There's a million reasons why I should give you up

But the heart wants what it wants
The heart wants what it wants
The heart wants what it wants
The heart wants what it wants

The heart wants what it wants, baby
The heart wants what it wants, baby
It wants what it wants
It wants what it wants
The heart wants what it wants, baby
The heart wants what it wants, baby","pop, female vocalists, Disney, pop rock, dance"
62,63,"""Girl Crush""",Little Big Town,"57 ContributorsGirl Crush Lyrics“Girl Crush” was released as the second single off Little Big Town’s sixth studio album, Pain Killer. This song deals with one girl’s obsession with another, but it’s not what you think.
Much like Loretta… Read More 
I got a girl crush, hate to admit it but
I got a heart rush, ain't slowin' down
I got it real bad, want everything she has
That smile and the midnight laugh she's givin' you now

I wanna taste her lips, yeah, 'cause they taste like you
I wanna drown myself in a bottle of her perfume
I want her long blonde hair, I want her magic touch
Yeah, 'cause maybe then, you'd want me just as much
I got a girl crush, I got a girl crush

I don't get no sleep, I don't get no peace
Thinkin' about her under your bed sheets
The way that she's whisperin', the way that she's pullin' you in
Lord knows I've tried, I can't get her off my mind

I wanna taste her lips, yeah, 'cause they taste like you
I wanna drown myself in a bottle of her perfume
I want her long blonde hair, I want her magic touch
Yeah, 'cause maybe then, you'd want me just as much
I got a girl crush
I got a girl crush, hate to admit it but
I got a heart rush, it ain't slowin' down","country, modern country, Little Big Town, american, My Country"
