Unnamed: 0,No.,Title,Artist(s),lyrics,genres
21,22,"""Hold My Hand""",Hootie & the Blowfish,"18 ContributorsHold My Hand Lyrics
With a little love and some tenderness
We'll walk upon the water, we'll rise above the mess
With a little peace and some harmony
We'll take the world together, we'll take 'em by the hand

'Cause I got a hand for you, oh
'Cause I wanna run with you

Yesterday, I saw you standin' there
Your head was down, your eyes were red, no comb had touched your hair
I said, ""Get up and let me see you smile
We'll take a walk together, walk the road awhile,"" 'cause

'Cause I got a hand for you (I got a hand for you)
'Cause I wanna run with you (Won't you let me run with you? Yeah)

(Hold my hand) Want you to hold my hand
(Hold my hand) I'll take you to a place where you can be
(Hold my hand) Anything you wanna be because
I wanna love you the best that, the best that I can

See, I was wasted and I was a-wastin' time
'Til I thought about your problems, I thought about your crimes
Then I stood up and then I screamed aloud
I don't wanna be part of your problems, don't wanna be part of your crowd, no

'Cause I got a hand for you (I got a hand for you)
'Cause I wanna run with you (Ah, won't you let me run with you?)

(Hold my hand) Want you to hold my hand
(Hold my hand) I'll take you to the promised land
(Hold my hand) Maybe we can't change the world, but
I wanna love you the best that, the best that I can, yeah

Oh
Let me run, won't you let me run, run, run, run

(Hold my hand) Want you to hold my hand
(Hold my hand) I'll take you to a place where you can be
(Hold my hand) Anything you wanna be because
I, oh, no no, no no no

(Hold my hand) Want you to hold my hand
(Hold my hand) I'll make it to a promised land
(Hold my hand) Maybe we can't change the world, but
I wanna love you the best that, the best that I can

Oh
The best that I can","rock, alternative, 90s, alternative rock, pop"
22,23,"""One More Chance/Stay with Me""",The Notorious B.I.G.,"101 ContributorsOne More Chance / Stay With Me (Remix) LyricsReleased in the summer of 1995, this remix of “One More Chance” became Biggie’s biggest hit (until his death), tying Michael Jackson’s record for highest debut on Billboard’s Hot 100. The song samples… Read More 
Uh, what?
That's right
Yeah, yeah, yeah
Bad Boy
Don't go, don't go, don't go (Baby don't go)
What?, yea
I love you so (uh, uh)
One more chance
Lyrically I, uh, uh
Biggie give me one more chance
Check it out, uh
Lyrically I, uh (Give me one more chance)
One more chance (uh, uh)
What?, uh
Biggie, give me one more chance
Junior M.A.F.I.A., uh, Junior M.A.F.I.A
Remix
Uh

First thing's first, I Poppa, freaks all the honeys (uh huh)
Dummies, (uh) Playboy bunnies, those wantin' money
Those the ones I like 'cause they don't get Nathan but penetration (oh, no, no, no, no)
Unless it smells like sanitation
Garbage, I turn like doorknobs
Heart throb, never, Black and ugly as ever
However, I stay Coogi down to the socks
Rings and watch filled with rocks (uh) (yeah, yeah)
And my jam knock in your Mitsubishi (yeah, yeah)
Girls pee-pee when they see me (uh huh)
Navajos creep me in they teepee (uh)
As I lay down laws like I lay carpets
Stop it! (uh) If you think you gonna make a profit (oh, yeah)
Don't see my ones, don't see my guns, get it?
Now tell your friends Poppa hit it, (uh) then split it
In two, as I flow with the Junior M.A.F.I.A. (uh)
I don't know what the hell's stoppin' ya
I'm clockin' ya, Versace shades watchin' ya (uh huh) (don't go, don't go, don't go)
Once ya grin, I'm in, game begins (uh)
First I talk about how I dress in this
In diamond necklaces, (oh, baye, baye, baby) (uh) stretch Lexuses (woo, woo, woo)
The sex is just immaculate from the back
I get deeper and deeper, (uh) help you reach the
Climax that your man can't make (uh) (come on, come on)
Call him, tell him you'll be home real late
And sing the break, uh

Baby here I am
I got that good love girl, you didn't know?
Here I am
All I need is one more chance
One more chance
I can help (uh) you find yourself
I got that good love (uh) girl, you didn't know?
'Cause you don't need (uh, uh, uh) nobody else (Remix)
One more chance

She's sick of that song on how it's so long
Thought he worked his until I handled my biz
There I is! (uh) Major Payne like Damon Wayans (uh huh)
Low Down Dirty, even, like his brother Keenan, (oh yeah) schemin' (uh)
Don't leave your girl 'round me!
True playa for real, ask Puff Daddy (yeah, yeah)
You ringin' bells with bags from Chanel
Baby Benz, (Oh yeah, yeah, yeah, yeah) traded in your Hyundai Excel (uh)
Fully equipped, CD changer with the cell (Don't go, don't go, don't go)
She beeped me: ""Meet me at twelve"" (uh)
Where you at? Flippin' jobs, payin' car notes? (yeah)
While I'm swimmin' in your women like the breast stroke (uh huh)
Right stroke, left stroke was the best stroke
Death stroke, tongue all down her throat (uh huh)
Nuttin' left to do but send her home to you
I'm through, can you sing the song for me, boo?

One more chance (One more chance)
I got (uh, uh) that good love girl, you didn't know?
Biggie give me one more chance (uh)
Give me one more (uh) chance
One more chance
Biggie give me one more chance
I got that good love girl, you didn't know?
Biggie, give me one more chance (uh, what, uh)
One more chance

So what's it gonna be? Him or me? (uh)
We can cruise the world with pearls, gator boots for girls (uh huh)
The envy of all women, crushed linen
Cartier (oh, yeah, yeah, yeah) wrist-wear with diamonds in 'em (woo, woo)
The finest women I love with a passion
Your man's a wimp, I give that ass a good thrashin' (yeay, yeah)
High fashion, flyin' into all states (uh)
Sexin' me while your man masturbates (uh, uh, uh)
Isn't this great? Your flight leaves at eight (don't go, don't go, don't go)
Her flight lands at nine, my game just rewinds (uh)
Lyrically, I'm supposed to represent (what)
I'm not only a client, I'm the playa President (uh)
One more chance
I got that good love girl, you didn't know?
Biggie give me one more chance (One more chance)
One more chance
Baby here I am
Biggie give me one more chance
I got that good love girl, you didn't know?
All I need is one more chance! (come on, come on)
One (9, 5) more chance
I can help you find yourself
I got that good love girl, you didn't know?
Biggie give me one more chance
'Cause you don't need nobody else (Bad Boy)
One more chance
Baby here I am
Don't go, don't go, don't go
Biggie give me one more chance
I got that good love girl, you didn't know? (east coast)
All I need (west coast) (yeay yeah, yeah) is one more chance!
One more chance","Hip-Hop, rap, Gangsta Rap, east coast rap, hip hop"
23,24,"""Here Comes the Hotstepper""",Ini Kamoze,"49 ContributorsHere Comes the Hotstepper LyricsIni Kamoze’s biggest hit outside Jamaica. The Intro/Break “na na na""s are from Land of 1000 Dances, most famously recorded by Wilson Pickett in 1966.
The professional wrestling tag team the Public Enemy used… Read More 
Hey! Hit It!

Nah, na na na nah
Na na na nah, na na nah, na na nah
Na na na nah
Nah, na na na nah
Na na na nah, na na nah, na na nah
Na na na nah

Here comes the hotstepper (murderer)
I'm the lyrical gangster (murderer)
Big up di crew ina di area (murderer)
Still love you like that (murderer)

No no we don't die
Yes we mul-ti-ply
Anyone press will hear the fat lady sing
Act like you know, RICO
I know what Bo don't know
Touch them up and go, uh-oh!
Ch-ch-chang chang

Here comes the hotstepper (murderer)
I'm the lyrical gangster (murderer)
Excuse me Mr. Officer (murderer)
Still love you like that (murderer)

Extra-ordinary
Juice like a strawberry
Money to burn baby, all of the time
Cut to fit is me
Fit to cut is she
Come juggle with me, I say every time

Here comes the hotstepper (murderer)
I'm the lyrical gangster (murderer)
Dial emergency number (murderer)
Still love you like that (murderer)

Nah, na na na nah
Na na na nah, na na nah, na na nah
Na na na nah
It's how we do it man
Nah, na na na nah
Na na na nah, na na nah, na na nah
Na na na nah

Hey
Start like a jackrabbit
Finish in front of it
I'm the nineties' Jack, that's it, understand?
I'm the daddy of the mack daddy
Is a lucky thing God made me
Ain't no homie gonna play me, top celebrity man

Murderer
I'm the lyrical gangster (murderer)
Excuse me Mister Officer (murderer)
Still love you like that (murderer)

No no we don't die
Yes we mul-ti-ply
Anyone test will hear the fat lady sing
Act like you know, G-go
I know what Bo don't know
Touch them up and go, uh-oh!
Ch-ch-chang chang

Here comes the hotstepper (murderer)
I'm the lyrical gangster (murderer)
Big up the crew in-a the area (murderer)
Still love you like that (murderer)

Nah, na na na nah
Na na na nah, na na nah, na na nah
Na na na nah
Yeah man, that's how it is
Nah, na na na nah
Na na na nah, na na nah, na na nah
Na na na nah
Right?

Here comes the hotstepper (murderer)
I'm the lyrical gangster (murderer)
Big up all crew bow ya (murderer)
Still love you like that (murderer)
Here comes the hotstepper (murderer)
I'm the lyrical danger (murderer)
Big up the crew in-a the area (murderer)
Still love you like that (murderer)
Here comes the hotstepper
I'm the lyrical gangster
I'm a live in-a me danger
Still love you like that

Hey
Da da da da
Da da da da
Da da da da","reggae, dancehall, 90s, jamaica, ragga"
24,25,"""Candy Rain""",Soul for Real,"41 ContributorsCandy Rain Lyrics“Candy Rain” was a hit song by R&B group Soul IV Real, made of four brothers from the Dalyrimple family. The smash single produced by rapper Heavy D and production team Trackmasters topped the Billboard R&B… Read More 
My love, do you ever dream of
Candy coated raindrops?
You're the same, my candy rain

Have you ever loved someone
So much you thought you'd die?
Giving so much of yourself
It seems the only way
Tell me what you want and I
And I will give it to you
'Cause you are

My love, do you ever dream of
Candy coated raindrops?
You're the same, my candy rain

My love, did you ever dream
That it could be so right?
I never thought that I would find
All that I need in life
All I want, all I need now, I know
I know I found it in you, I found it in you
'Cause you are

My love, do you ever dream of
Candy coated raindrops?
You're the same, my candy rain
My love, do you ever dream of
Candy coated raindrops?
You're the same, my candy rain
My love, do you ever dream of
Candy coated raindrops?
You're the same, my candy rain
Candy coated raindrops
Candy coated raindrops

My love, do you ever dream of
Candy coated raindrops?
You're the same, my candy rain
My love, do you ever dream of
Candy coated raindrops?","rnb, 90s, soul, new jack swing, soul for real"
25,26,"""Let Her Cry""",Hootie & the Blowfish,"27 ContributorsLet Her Cry LyricsThe winner of 1996’s Grammy Award for Best Pop Performance by a Duo or Group With Vocals, this song peaked at No. 9 on the Billboard Hot 100 chart.
She sits alone by a lamp post
Trying to find a thought that's escaped her mind
She says Dar's the one I love the most
But Stipe's not far behind

She never lets me in
Only tell me where's she's been
When she's had too much to drink
I say that I don't care
I just run my hands through her dark hair
Then I pray to God, you gotta help me fly away and just

Let her cry, if the tears fall down like rain
Let her sing, if it eases all her pain
Let her go, let her walk right out on me
And if the sun comes up tomorrow
Let her be, let her be

This morning I woke up alone
Found a note standin' by the phone
Saying maybe, maybe I'll be back some day
I wanted to look for you
You walked in, I didn't know just what I should do
So I sat back down and had a beer and felt sorry for myself
Saying

Let her cry, if the tears fall down like rain
Let her sing, if it eases all her pain
Let her go, let her walk right out on me
And if the sun comes up tomorrow
Let her be, let her be


Let her cry, if the tears fall down like rain
Let her sing, if it eases all her pain
Let her go, let her walk right out on me
And if the sun comes up tomorrow
Let her be, oh

Last night I tried to leave
Cried so much, I could not believe
She was the same girl I fell in love with long ago
She went in the back to get high
I sat down on my couch and cried
Yelling, ""Oh mama, please help me""
Won't you hold my hand and

Let her cry, if the tears fall down like rain
Let her sing, if it eases all her pain
Let her go, let her walk right out on me
And if the sun comes up tomorrow
Let her be
Let her cry, if the tears fall down like rain
Let her sing, if it eases all her pain
Let her go, let her walk right out on me
And if the sun comes up tomorrow
Let her be, oh, let her be","rock, alternative, 90s, alternative rock, pop"
26,27,"""I Believe""",Blessid Union of Souls,"7 ContributorsI Believe Lyrics
Walk blindly to the light and reach out for his hand
Don't ask any questions and don't try to understand
Open up your mind and then open up your heart
And you will see that you and me aren't very far apart

'Cause I believe, that love is the answer
I believe, love will find the way

Violence is spread worldwide and there's families on the street
We sell drugs to children now, oh, why can't we just see?
That all we do is eliminate our future with the things we do today
Money is our incentive now so that makes it okay

But I believe, that love is the answer
I believe, love will find the way
I believe, that love is the answer
I believe, love will find the way
Ooh-no

I've been seeing Lisa now for a little over a year
She said she's never been so happy but Lisa lives in fear
That one day daddy's gonna find out she's in love
With a nigga from the streets
Oh, how he would lose it then but she's still here with me

'Cause she believes that love will see it through
One day he'll understand
And he'll see me as a person and not just a black man

'Cause I believe, that love is the answer
I believe, that love will find a way
I believe, I believe, I believe, I believe, that love is the answer
I believe, love will find the way
That love will find the way
Love will find the way
Love will find the way
Love will find the way
Love will find the way
Love will find the way
Love will find the way","pop, alternative, pop rock, rock, easy listening"
27,28,"""Red Light Special""",TLC,"34 ContributorsRed Light Special LyricsThis song definitely fulfills the sexy portion of CrazySexyCool, with its sultry guitar solos and raspy yet sexy vocals provided from T-Boz mixed with Chilli’s sweet vocals. Babyface had originally wrote this… Read More 
Take a good look at it, look at it now
Might be the last time you'll have a go 'round
I'll let you touch it if you'd like to go down
I'll let you go further
If you take the southern route
Don't go too fast, don't go too slow
You've got to let your body flow
I like 'em attentive and I like 'em in control

Baby it's yours, all yours
If you want it tonight
I'll give you the red light special
All through the night
Baby it's yours, all yours
If you want it tonight
Just come through my door
Take off my clothes
And turn on the red light

I know that you want me
I can see it in your eyes (Haha)
You might as well be honest
Cause the body never lies
Tell me your secrets and I'll, I'll tell you mine
I'm feelin' quite sexy and I want you for tonight
If I move too fast just let me know
Cause it means you move too slow
I like some excitement and I like a man that goes

Baby it's yours, all yours
If you want it tonight
I'll give you the red light special
All through the night
Baby it's yours, all yours
If you want it tonight
Just come through my door
Take off my clothes
And turn on the red light

If you want me (If you want me) let me know it (Let me know)
I'll make time but you've got to show it (You've got to show)
If you need me (If you need me) I want to see (I want to see)
But don't mistake me
I don't want you down on your knees
I need someone (I need someone) a real man (A real man)
I need someone who understands (Who understands)
I'm a woman (I'm a woman) a real woman (A real woman)
I know just what I want
I know just who I am


Baby it's yours, all yours
If you want it tonight
I'll give you the red light special
All through the night
Baby it's yours, all yours
If you want it tonight
Just come through my door
Take off my clothes
And turn on the red light

Baby it's yours, all yours
If you want it tonight
I'll give you the red light special
All through the night
Baby it's yours, all yours
If you want it tonight
Just come through my door
Take off my clothes
And turn on the red light","rnb, Hip-Hop, female vocalists, pop, soul"
28,29,"""Runaway""",Janet Jackson,"13 ContributorsRunaway Lyrics“Runaway” is the lead single from Janet Jackson’s first greatest hits collection Design of a Decade 1986/1996. The single showed up just on the heels of “Scream,” her larger-than-life collaboration with… Read More 
Excuse me
There we go

I've seen the world, been to many places
Made lots of friends, many different races
I've had such fun around the world it's true
African skies with a Nairobi mood
I fell asleep in Tuscany and dreamed
The one thing missing was you

Runaway with me, my love
Yeah, yeah, yeah, yeah!
Runaway with me, my love
Yeah, yeah, yeah, yeah!

I woke up with an Australian breeze
And danced the dance with Aborigines
Oh, under the moon glow, down in Mexico
I dreamed, one thing was missing that's you

Runaway with me, my love
Yeah, yeah, yeah, yeah!
Runaway with me, my love
Yeah, yeah, yeah, yeah!

We'll sail the waters of many colors
Won't need no compass, love will guide our way
Don't need nobody, long as we got each other
No need to hurry, we've got everyday
I want to share the world with you, you see
Springtime in Paris feels so good to me
Oh, this is for me reality, so please
Make all my wishes come true

Runaway with me, my love
Yeah, yeah, yeah, yeah!

And I just know we'll have a good time, yeah
And I just know we'll have a good time, yeah
Oh, please come with me
And I just know we'll have a good time, yeah
It'll be fun walking in the rain in Spain
And I just know we'll have a good time, yeah
(Ooh, didn't quite hit the note!
That wasn't such a good time!)
And I just know we'll have a good time, yeah
Don't you think so? I do!
And I just know we'll have a good time, yeah","pop, rnb, female vocalists, dance, soul"
29,30,"""Strong Enough""",Sheryl Crow,"16 ContributorsStrong Enough Lyrics“Strong Enough” is a song by Sheryl Crow, released as the fourth single from the album Tuesday Night Music Club. The song was a hit in the US, peaking at #5 on the Billboard Hot 100 chart in 1994.
God, I feel like hell tonight
Tears of rage I cannot lie
I'd be the last to help you understand
Are you strong enough to be my man?
My man

Nothing's true and nothing's right
So let me be alone tonight
'Cause you can't change the way I am
Are you strong enough to be my man?

Lie to me
I promise I'll believe
Lie to me
But please don't leave
Don't leave

I have a face I cannot show
I make the rules up as I go
Just try and love me if you can
Are you strong enough to be my man?
My man

(Are you strong enough) to be my man?
(Are you strong enough) to be my man?
(Are you strong enough) my man

When I've shown you that I just don't care
When I'm throwing punches in the air
When I'm broken down and I can't stand
Would you be man enough to be my man?

Lie to me
I promise I'll believe
Lie to me
But please, don't leave","female vocalists, rock, pop, singer-songwriter, alternative"
30,31,"""Colors of the Wind""",Vanessa Williams,"20 ContributorsColors of the Wind Lyrics“Colors of the Wind” is the theme song to the 1995 Walt Disney film “Pocahontas.” It was composed by Alan Menken.
In the movie, the song was sung by Judy Kuhn (who provided the singing voice for Pocahontas).… Read More 
You think you own whatever land you land on
The Earth is just a dead thing you can claim
But I know ev'ry rock and tree and creature
Has a life, has a spirit, has a name
You think the only people who are people
Are the people who look and think like you
But if you walk the footsteps of a stranger
You'll learn things you never knew you never knew

Have you ever heard the wolf cry to the blue corn moon
Or asked the grinning bobcat why he grinned?
Can you sing with all the voices of the mountain?
Can you paint with all the colors of the wind?
Can you paint with all the colors of the wind?

Come run the hidden pine trails of the forest
Come taste the sun-sweet berries of the Earth
Come roll in all the riches all around you
And for once, never wonder what they're worth
The rainstorm and the river are my brothers
The heron and the otter are my friends
And we're all connected to each other
In a circle, in a hoop that never ends

Have you ever heard the wolf cry to the blue corn moon
Or let the eagle tell you where he's been
Can you sing with all the voices of the mountain?
Can you paint with all the colors of the wind?
Can you paint with all the colors of the wind?

How high does the sycamore grow?
If you cut it down
Then you'll never know

And you'll never hear the wolf cry to the blue corn moon
For whether we are white or copper-skinned
We need to sing with all the voices of the mountain
Need to paint with all the colors of the wind

You can own the Earth and still
All you'll own is Earth until
You can paint with all colors of the wind","pop, rnb, female vocalists, soul, 80s"
31,32,"""Someone to Love""",Jon B. featuring Babyface,"15 ContributorsSomeone to Love Lyrics“Someone to Love” is a soulful R&B ballad debut single by Jon B featuring hitmaker Babyface. The song is about rediscovering love and emotional healing with the help of a partner.
The track gained well-known… Read More 
Don't even like to think about it
I don't know what I would do without it
I only know I live and breathe for your love
Baby, you came to me in my time of need
When I needed you, you're there for me
Baby, the love from you is what got me through
It's because of you I was able to
Give my heart again, you give me

Someone to love
Someone to touch
Someone to hold
Someone to know
Someone to love
Someone to trust
Someone to hold
Oh, someone to know

I thought I'd never love again
I thought my life was over and
I didn't want to face nor even see another day
Suddenly from nowhere, baby, you appeared
You dried my tears, you cared for me
Baby, your love for me, truly rescued me
It's because of you, I was able to
Fall in love again, you give me

Someone to love
Someone to touch
Someone to hold
Someone to know
Someone to love
Someone to trust
Someone to hold
Oh, someone to know

For so long in my life, I wouldn't let love inside
But I swallowed my pride the day you arrived
Now that you're by my side
Everything is all right
It's because of you, I was able to
Give my heart again, you give me

Someone to love
Someone to touch
Someone to hold
Someone to know
Someone to love
Someone to trust
Someone to hold
Oh, someone to know

Someone to love
Someone to touch
Someone to hold
Someone to know
Someone to love
Someone to trust
Someone to hold
Oh, someone to know",
32,33,"""Only Wanna Be with You""",Hootie & the Blowfish,"36 ContributorsOnly Wanna Be With You Lyrics
You and me, we come from different worlds
You like to laugh at me when I look at other girls
Sometimes you're crazy, then you wonder why
I'm such a baby 'cause the Dolphins make me cry

Well, there's nothing I can do
I've been lookin' for a girl like you

You look at me, you got nothin' left to say
I moan and pout at you until I get my way
I won't dance, you won't sing
I just wanna love you, but you wanna wear my ring

Well, there's nothing I can do
I only wanna be with you
You can call me your fool
I only wanna be with you

Put on a little Dylan, sittin' on a fence
I say that line is great, you ask me what it meant by
Said I shot a man named Gray, took his wife to Italy
She inherit a million bucks and when she died, came to me

I can't help it if I'm lucky
I only wanna be with you
Ain't Bobby so cool?
I only wanna be with you


Yeah, I'm tangled up in blue
I only wanna be with you
You can call me your fool
Only wanna be with you

Sometimes I wonder if it will ever end
You get so mad at me when I go out with my friends
Sometimes you're crazy, then you wonder why
I'm such a baby, yeah, the Dolphins make me cry

Well, there's nothing I can do
I only wanna be with you
You can call me your fool
I only wanna be with you

Yeah, I'm tangled up in blue
I only wanna be with you
I only wanna be with you
I only wanna be with you
I only wanna be with you","rock, alternative, 90s, alternative rock, pop"
33,34,"""If You Love Me""",Brownstone,"25 ContributorsIf You Love Me Lyrics
I don't wanna rain on this parade
But I'm starting to question the love that was made
I'm not looking for just an affair
Want a love that is based on truth, not just dare

You will not hurt my pride
If right now you decide
That you are not ready to settle down
But if you want my heart
Then it's time that you start
To act like you're mine, in the light and the dark

If you love me, say it
If you trust me, do it
If you want me, show it
If you need me, prove it
If you love me, say it
If you trust me, do it
If you want me, show it
If you need me, prove it

You see now actions speak louder than words
So don't just say things that I've already heard
Don't want your body without your soul
I don't want a love who will come here and go

You will not hurt my pride
If right now you decide
That you are not ready to settle down
But if you want my heart
Then it's time that you start
To act like you're mine, in the light and the dark

If you love me, say it
If you trust me, do it
If you want me, show it
If you need me, prove it
If you love me, say it
If you trust me, do it
If you want me, show it
Prove it
If you love me, say it
If you trust me, do it
Show it
Prove it
Say it
Do it
Show it
Prove it

Oh I, Oh I, I wanna touch you baby
And spread my love, all around you honey
And if you care, you gotta show it baby
True love to share
Show it
Prove it

Say it
Do it
Show it
Prove it
Say it
Do it
Show it
Prove it
Say it
Do it
Show it
Prove it
Say it
Do it
Show it
Prove it
Say it
Do it
Show it
Prove it","rnb, soul, female vocalists, 90s, urban"
34,35,"""In the House of Stone and Light""",Martin Page,"6 ContributorsIn The House Of Stone And Light Lyrics“In the House of Stone and Light” is Martin Page’s most successful single. He would go on to release two more singles and three more albums, but his first single, released in 1994, would receive the most… Read More 
O Mount Kailas
Uncover me
Come my restoration
Wash my body clean
I've been walking along a crooked path
Where the walls have fallen and broken me in half

I'm telling you
I will not rest 'til I lay down my head
I'm gonna go
In the house of stone and light
I shall not cry for the blind man I leave behind
When I go
In the house of stone and light, yeah
In the house of stone and light

Holy lady
Show me my soul
Tell me of that place where I must surely go
Old man waiting at the gates for me
Give me the wisdom
Give me the key

I'm telling you
I will not rest 'til I lay down my head, yeah
In the house of stone and light
I make my way
Oh gonna be such a beautiful day
In the house of stone and light, oh
In the house of stone and light

Let me in
Beneath my skin
Yeah yeah
Oh
In the house of stone and light

It's been too long
My spirit's been at war
Havasupai Shaman
Let me be reborn
And I will embrace the sun upon my face

Come the day I awake the child inside
In the house of stone and light
And when I go, I will op-op-open my eyes
In the house of stone and light
I will see you
In the house of stone and light

Looking in
Beneath my skin
Yeah yeah
Oh

(In the house of stone and light)
Coming inside
(In the house of stone and light)
Stone and light, looking for the time
(In the house of stone and light)
See my  sunshine and shelter
(In the house of stone and light)
Oh
(In the house of stone and light)
I'm gonna let this  wash in the water
(In the house of stone and light)
He's speaking something to me
I must go there (In the house of stone and light)
To find my soul, yeah (I can see so clearly now)
I must go there (In the house of stone and light)
To find my soul, yeah (Don't keep on knockin' on my door)
I must go there (In the house of stone and light)
To find my soul, yeah
I must go there (In the house of stone and light)
To find my soul, yeah
I must go there
To find my soul, yeah","singer-songwriter, pop, 90s, rock, british"
35,36,"""I Got 5 on It""",Luniz,"142 ContributorsI Got 5 On It LyricsThe debut single from the Luniz is a song about pooling money together to get more green—in the form of a fat sack of weed. Yukmouth credits Numskull with devising the song’s concept. With its universal theme… Read More 
Creep on in, on in, on in
Woah
See, I'm ridin' high, woah
Kinda broke this evening, y'all, so all I got is five, I got five

Player, give me some brew and I might just chill
But I'm the type that like to light another joint like Cypress Hill
I steal doobies, spit loogies when I puff on it
I got some bucks on it, but it ain't enough on it
Go get the S, the T, I-D-E-S
Nevertheless, I'm hella fresh, rollin' joints like the cigarette
So pass it 'cross the table like ping pong
I'm gone, beatin' my chest like King Kong
It's on, wrap my lips around the forty
And when it comes to getting another stogie
Fools all kick in like Shinobi (Shinobi)
No, he ain't my homie to begin with
It's too many heads to be poppin' to let my friend hit Bit
Unless you pull out the fat, crispy
Five-dollar bill, on the real, before it's history
'Cause fools be havin' them vacuum lungs
And if you let 'em hit it for free, you hella dumb, da-dumb-dumb
I come to school (Nyoom) with the Taylor on my earlobe
Avoidin' all the dick teasers, skeezers and weirdos
That be blowin' off the land like, ""Where the bomb at?""
Give me two bucks, you take a puff and pass my bomb back
Suck up that dank like a Slurpee, the serious
Bomb will make a niggy go delirious like Eddie Murphy
I got more growin' pains than Maggie
'Cause homies nag me to take the dank out of the baggie

I got five on it (Got it, good)
Grab your '40, let's get keyed
'Cause I got five on it
Messin' with that Indo weed
'Cause I got five on it (Got it, good)
It's got me stuck, and I'm tore back
'Cause I got five on it
Partner, let's go half on a sack

I take sacks to the face whenever I can, don't need no crutch
I'm so keyed up till the joint be burnin' my hand
Next time I roll it in a hampa
To burn slow, so the ashes won't be burnin' up my hand, bruh
Hoochies can hit, but they know they got to pitch in
Then I roll a joint that's longer than your extension (Hahahaha)
'Cause I'll be damned if you get high off me for free
Hell, no! You better bring your own spliff, chief (Five on it)
What's up? Don't babysit that, better pass the joint
Stop hittin' 'cause you know you got asthma
Crack a 40 open, homie, and guzzle it
'Cause I know the weed in my system is gettin' lonely
I gotta take a whiz test to my PO
I know I failed 'cause I done smoked major weed, bro
And every time we with Chris, that fool rollin' up a fatty
But the Tanqueray straight had me

I got five on it (Got it, good)
Grab your '40, let's get keyed
'Cause I got five on it
Messin' with that Indo weed
'Cause I got five on it (Got it, good)
It's got me stuck, and I'm tore back
'Cause I got five on it (Got it, good)
Partner, let's go half on a sack

Ayy, make this right, mane, stop at the light, mane
My yester-night thang got me hung off the night train
You fade, I fade, so let's head to the East
Hit the stroll to 9-0, so we can roll big hashishs
I wish I could fade the eighth, but I'm low-budget
Still rollin' a two-door Cutlass, same old bucket
Foggy windows, soggy Indo
I'm in the 'land gettin' smoked with my kinfolk, Ibeen smoked
Yuk'll spray ya, lay you down
Up in the O-A-K, the Town, homies don't play around, we down to blaze a pound
Then ease up, speed up through the E-S-O
Drink the V-S-O-P up, with a lemon squeeze up
And everybody's rolled up, I'm the roller
That's quick to fold a blunt out of a bunch of sticky doja (Wouh)
Hold up, suck up my weed is all you do, kick in feed
'Cause where I be, we needs half like Umfufu

I got five on it (Got it, good)
Grab your '40, let's get keyed
'Cause I got five on it
Messin' with that Indo weed
'Cause I got five on it (Got it, good)
It's got me stuck, and I'm tore back
'Cause I got five on it (Got it, good)
Partner, let's go half on a sack","Hip-Hop, rap, Gangsta Rap, hip hop, Bay Area"
