Unnamed: 0,No.,Title,Artist(s),lyrics,genres
47,48,"""Lucid Dreams""",Juice Wrld,"559 ContributorsTranslationsTürkçeРусский (Russian)RomânăPortuguêsItalianoעברית (Hebrew)DeutschFrançaisفارسیNederlandsDanskEspañolLatviešuPolskiČeskyУкраїнськаEspañolLucid Dreams LyricsOn “Lucid Dreams,” Juice WRLD explores the mental anguish he feels after experiencing a break-up.
Lucid dreaming refers to a state of consciousness where a person is aware they are dreaming. With enough… Read More 
Enviyon on the mix
No, no, no, no
No-no, no, no, no
No, no, no, no, no
No, no, no, no

I still see your shadows in my room
Can't take back the love that I gave you
It's to the point where I love and I hate you
And I cannot change you, so I must replace you, oh
Easier said than done, I thought you were the one
Listenin' to my heart instead of my head
You found another one, but I am the better one
I won't let you forget me
I still see your shadows in my room
Can't take back the love that I gave you
It's to the point where I love and I hate you
And I cannot change you, so I must replace you, oh
Easier said than done, I thought you were the one
Listenin' to my heart instead of my head
You found another one, but I am the better one
I won't let you forget me

You left me falling and landing inside my grave
I know that you want me dead
I take prescriptions to make me feel a-okay
I know it's all in my head
I have these lucid dreams where I can't move a thing
Thinking of you in my bed
You were my everything
Thoughts of a wedding ring
Now I'm just better off dead (Uh, uh, uh)
I'll do it over again
I didn't want it to end
I watch it blow in the wind
I should've listened to my friends
Leave this shit in the past, but I want it to last
You were made outta plastic, fake
I was tangled up in your drastic ways
Who knew evil girls had the prettiest face?
You gave me a heart that was full of mistakes
I gave you my heart and you made heartbreak

You made my heart break
You made my heart ache (I still see your shadows in my room)
You made my heart break
You made my heart ache (Can't take back the love that I gave you)
You made my heart break (Were made outta plastic, fake)
You made my heart ache (I still see your shadows in my room)
You made my heart break again (I was tangled up in your drastic ways)
(Who knew evil girls had the prettiest face?)

I still see your shadows in my room
Can't take back the love that I gave you
It's to the point where I love and I hate you
And I cannot change you, so I must replace you, oh
Easier said than done, I thought you were the one
Listenin' to my heart instead of my head
You found another one, but I am the better one
I won't let you forget me
I still see your shadows in my room
Can't take back the love that I gave you
It's to the point where I love and I hate you
And I cannot change you, so I must replace you, oh
Easier said than done, I thought you were the one
Listenin' to my heart instead of my head
You found another one, but I am the better one
I won't let you forget me

Leave this shit in the past, but I want it to last
You were made outta plastic, fake
I was tangled up in your drastic ways
Who knew evil girls had the prettiest face?
Easier said than done, I thought you were—
—instead of my head
You found another— better one
I won't let you forget me","trap, rap, emo rap, Hip-Hop, pop"
48,49,"""Mo Bamba""",Sheck Wes,"222 ContributorsTranslationsPortuguêsРусский (Russian)TürkçeDeutschMo Bamba Lyrics“Mo Bamba” is a track named after Orlando Magic and former Texas Longhorn center Mohamed Bamba. He grew up playing basketball with Sheck and in this song, Sheck compares his experience as an up-and-coming… Read More 
16yrold
Bitch
Daytrip took it to 10

I got hoes
Callin' a young nigga phone (Ring, ring)
Where's Ali with the mothafuckin' dope? (Bitch, bitch)
I be ballin' like a mothafuckin' pro (Like a, huh, like a, huh)
I be ballin' like my nigga Mo (Bamba, bitch)
Sheck Wes, I ain't a mothafuckin' joke (Haha, hahahahaha)
Steph Wes, stay with the fuckin' pole (Pa, pa, pa-pa)
You fuck around and get poled (You get poled, bitch)
'Cause I got hoes (So many fuckin' hoes)
Callin' a young nigga phone
(Ring-ring, ring, ring-ring, ring, ring-ring)
Where's Ali with the (Bitch with the) mothafuckin' dope? (Huh)
I be ballin' like a mothafuckin' pro (Like a mothafuckin' pro)
I be ballin' like my nigga Mo (Bamba, Bamba)
Sheck Wes got so many flows (I do it all)
Call me Drake, how a nigga contro—

Oh, fuck, shit, bitch (Huh)
Young Sheck Wes and I'm gettin' really rich (Ching-ching)
See how I caught it 'cause I'm really with the shits (Ping-ping)
See me in the streets and I be really with a (Cling, cling), with a
Bad bitch (Bitch), niggas straight rockin' (Rock)
Niggas straight see me, when they see me, they be coppin' (What?)
I'm the best drug dealer, nigga, come and cop it  (Got it)
Young Sheck Wes, I'm like the fuckin' Green Goblin (Hahahaha)

I got hoes (Hoes, ho)
Callin' a young nigga phone, phone (Bitch)
Where's Ali with the mothafuckin' dope?
(With the mothafuckin' dope)
Dope (With the mothafuckin' dope)
With the mothafuckin' dope (Bitch)
With the dope (Gettin' rich), with my bros (Bitch, shit)
I fucked your ho (Shit)
And she ain't even let you know (Shit fucked up)

Damn, this nigga nice, fuck is you talking about?
('Cause I got) Bitch (Hoes)
And my nigga One-Six, my nigga
Ali to Daytrip, nigga, fuck is niggas talking about?
(I got hoes, shit
Young Sheck Wes, I do it on the go)
Uh, woah, uh","trap, Hip-Hop, rap, bitch, USA"
49,50,"""Beautiful People""",Ed Sheeran featuring Khalid,"3 ContributorsTranslationsEnglishFrançaisNederlandsPortuguêsTiếng ViệtItalianoEd Sheeran - Beautiful People ft. Khalid (ترجمه ی فارسی) Lyricsآهنگ “آدمای خوشگل” سومین ترک از آلبوم “پروژه ی همکاری شماره 6” ادشیرن هستش که در سال 2019 منتشر شد، مضمون و موضوع کلی آهنگ راجب این هستش که خودمون باشیم و سعی نکنیم مثل آدمای به اصطلاح خوشگل و پولدار رفتار… Read More 
We are, we are, we are
ما هستیم، هستیم، هستیم ...
L.A. on a Saturday night in the summer
توی لس آنجلس و شب شنبه چله ی تابستون
Sundown and they all come out
خورشید غروب میکنه و همه میریزن بیرون
Lamborghinis and their rented Hummers
با لامبورگینی ها و هامر های اجاره شدشون
The party's on, so they're headin' downtown ('Round here)
پارتی شروع میشه، پس اونا دارن میان سمت مرکز شهر (دور و بر اینجا)
Everybody's lookin' for a come up
همه دنبال اینن که سریعتر آماده بشن و برسن به پارتی (ایهام، همه دنبال طلوع و روشنایی خورشید میگردن)
And they wanna know what you're about
و اونا میخوان بدونن که نظر تو چیه
Me in the middle with the one I love and
من و کسی که دوسش دارم وسطای راهیم و ...
We're just tryna figure everything out
فقط داریم تلاش میکنیم که از همه چی سر در بیاریم

We don't fit in well 'cause we are just ourselves
خوب با همدیگه کنار نمیایم چونکه ما فقط خودمونیم
I could use some help gettin' out of this conversation, yeah
میتونستم یه ذره کمگ بگیرم که از این بحث و جدل بکشیم بیرون، آره
You look stunning, dear, so don't ask that question here
خیلی خوشگل شدی(به نظر میای)، عزیزم، پس دیگه اون سوالو اینجا نپرس
This is my only fear: that we become
تنها ترسم اینه که: بشیم مثل ....

Beautiful people
آدمای خوشگل
Drop top, designer clothes
با ماشینای بدون سقفشون، و لباسای مارک دارشون
Front row at fashion shows
توی ردیف جلویی نمایش مد (فشن شو) میشینن
""What d'you do?"" and ""Who d'you know?""
چی کار میکنی؟ و چی میدونی؟
Inside the world of beautiful people
توی دنیای آدمای خوشگل
Champagne and rolled-up notes
شامپاین میزنیم و پولای رول شده رو آماده میکنیم
Prenups and broken homes
توافقای قبل از ازدواج و زوج هایی که از همدیگه طلاق گرفتن
Surrounded, but still alone
کلی آدم دور و برمونه، اما هنوزم تنهایییم
Let's leave the party
بیا این پارتی رو ول کنیم بریم

That's not who we are (We are, we are, we are)
این رفتار اون کسی که هستیم نیستش (ما هستیم، هستیم، هستیم)
We are not beautiful
ما خوشگل (پولدار) نیستیم
Yeah, that's not who we are (We are, we are, we are)
اره، این رفتار اون کسی که هستیم نیستش (ما هستیم، هستیم، هستیم)
We are not beautiful (Beautiful)
ما خوشگل (پولدار) نیستیم (خوشگل)

L.A., mmm, drove for hours last night and we made it nowhere (Nowhere, nowhere)
توی لس آنجلس، ممم، برای چند ساعت آخر شب رانندگی کردیم و به هیچ جا نرسیدیم (هیچ جا، هیچ جا)
I see stars in your eyes when we're halfway there (All night)
ستاره هارو توی چشمات میبینم وقتی نصف راهو تا اونجا میریم (تموم شب)
I'm not fazed by all them lights and flashin' cameras
من با همه ی چراغاشون و فلش دوربیناشون به هم ریخته نمیشم (حواسم از تو پرت نمیشه)
'Cause with my arms around you, there's no need to care
چونکه با دستایی که تورو بغل کردن، دیگه نیازی به اهمیت دادن به اونا ندارم

We don't fit in well, we are just ourselves
خوب با همدیگه کنار نمیایم چونکه ما فقط خودمونیم
I could use some help gettin' out of this conversation, yeah
میتونستم یه ذره کمگ بگیرم که از این بحث و جدل بکشیم بیرون، آره
You look stunning, dear, so don't ask that question here
خیلی خوشگل شدی، عزیزم، پس دیگه اون سوالو اینجا نپرس
This is my only fear: that we become
تنها ترسم اینه که: بشیم مثل ....

Beautiful people
آدمای خوشگل
Drop top, designer clothes
با ماشینای بدون سقفشون، و لباسای مارک دارشون
Front row at fashion shows
توی ردیف جلویی نمایش مد (فشن شو) میشینن
""What d'you do?"" and ""Who d'you know?""
چی کار میکنی؟ و چی میدونی؟
Inside the world of beautiful people
توی دنیای آدمای خوشگل
Champagne and rolled-up notes
شامپاین میزنیم و پولای رول شده رو آماده میکنیم
Prenups and broken homes
توافقای قبل از ازدواج و زوج هایی که از همدیگه طلاق گرفتن
Surrounded, but still alone
کلی آدم دور و برمونه، اما هنوزم تنهایییم
Let's leave the party
بیا این پارتی رو ول کنیم بریم

That's not who we are (We are, we are, we are)
این رفتار اون کسی که هستیم نیستش (ما هستیم، هستیم، هستیم)
We are not beautiful, yeah
ما خوشگل (پولدار) نیستیم
Yeah, that's not who we are (We are, we are, we are)
اره، این رفتار اون کسی که هستیم نیستش (ما هستیم، هستیم، هستیم)
We are not beautiful (Beautiful)
ما خوشگل (پولدار) نیستیم (خوشگل)

We are, we are, we are
ما هستیم، هستیم، هستیم ...
We are not beautiful
ما خوشگل نیستیم",
50,51,"""Wake Up in the Sky""","Gucci Mane, Bruno Mars and Kodak Black","105 ContributorsTranslationsРусский (Russian)Wake Up in the Sky Lyrics“Wake Up in the Sky” is the third single from Gucci Mane’s album, Evil Genius. The song is an ode to the high life, with Gucci, Bruno, and Kodak discussing drugs, alcohol, and the finer things in life.
The… Read More 
Fly-y-y, fly-y-y, fly
It's Gucci (It's Gucci), huh?
Fly (Woo)

I drink 'til I'm drunk (Yeah), smoke 'til I'm high (Yeah)
Castle on the hill (Well damn), wake up in the sky
You can't tell me I ain't fly (You can't tell me I ain't fly)
I know I'm super fly (I know), I know I'm super fly (I know)
The ladies love luxury (Huh)
That's why they all fuck with me (Woo)
Out here with the moves (Moves) like I invented smooth
You can't tell me I ain't fly (You can't tell me I ain't fly)
I know I'm super fly (I know), I know I'm super fly

Huh, huh, huh
I stay fresh as hell, take a pic, I might as well, hell
Drop the top and take a selfie, my car drives itself
I got white girls blushin', homie, college girls rushin' on me (Woo)
All my diamonds custom so they clutchin' and they touchin' on me
Ooh, think it's vegetables
Ooh, think it's edible
Ooh, it's incredible
Ooh, ooh, ooh
I smell like Bond No. 9 now
Section full of fine dimes
Bitches starin' at me sayin', ""Wow""
Unforgettable (Woo), like Nat King Cole (Huh)
Gucci Barry White, I'm singing to your ho (Well damn)
A one man show (Whoa), a human bankroll (Whoa)
She lost in the sauce (Woo) 'cause Gucci got the glow (Huh)

I drink 'til I'm drunk (Burr), smoke 'til I'm high (It's Gucci)
Castle on the hill (Huh), wake up in the sky (Yeah)
You can't tell me I ain't fly (You can't tell me I ain't fly)
I know I'm super fly (I know), I know I'm super fly (I know)
The ladies love luxury, that's why they all fuck with me
Out here with the moves like I invented smooth
You can't tell me I ain't fly (You can't tell me I ain't fly)
I know I'm super fly (I know), I know I'm super fly (I know)

Now watch me fly (Fly-y-y)
Now watch me fly (Fly-y-y)
You can't tell me I ain't fly (You can't tell me I ain't fly)
I know I'm super fly, I know I'm super fly

Kodak, Kodak
I'm so fly, don't need no flight attendant
Big Cuban link, don't need no pendant
I ain't never had no pot to piss in, yeah
Now all my records trendin'
Oh my, I came from stealing bikes to flying on a G5
I don't know why I'm smokin' this cherry pie so much but this my life
I'm on Adderall, I be smellin' Hi-Tech when I piss
Like it's basketball, I drop fifty-pointer on my wrist
It's Lil Kodak, take a pic
I came home and dropped a hit
All these diamonds got me sick, I'm actin' spoiled (Woo)
Cutlass sittin' high (Yeah), I feel like I can fly (Yeah)
So fresh to death, it's crazy, feel like I can die
I done finally got my wings, they make me wanna sing (Glee)

I drink 'til I'm drunk ('Til I'm drunk), smoke 'til I'm high ('Til I'm high)
Castle on the hill (Ayy), wake up in the sky
You can't tell me I ain't fly (You can't tell me I ain't fly, baby)
I know I'm super fly (I know it), I know I'm super fly (I know it)
The ladies love luxury (Right), that's why they all fuck with me (Ayy)
Out here with the moves like I invented smooth (Yeah, yeah)
You can't tell me I ain't fly (You can't tell me I don't fly, baby)
I know I'm super fly (I know it)
I know I'm super fly (I know it)

Now, now watch me fly (Fly-y-y)
Now watch me fly (Fly-y-y)
You can't tell me I ain't fly
I know I'm super fly, I know I'm super fly",
51,52,"""Whiskey Glasses""",Morgan Wallen,"30 ContributorsWhiskey Glasses Lyrics
Poor me, pour me another drink
'Cause I don't wanna feel a thing
No more, hell nah
I just wanna sip 'til the pain wears off
Poor me, pour me another round
Line 'em up and knock 'em down
Two more let's go
'Cause I ain't never hurt like this before

Don't wanna think about her
Or wear a ring without her
Don't wanna hit the karaoke bar
Can't sing without her
So make them drinks strong
'Cause brother she's gone
And if I'm ever gonna move on

I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses
(Ain't nothing else to do, but sip around the truth)
And see the world through whiskey glasses
(I need a better view, where I don't drink to you)

Last call
I swear this will be my last call
Now I ain't drunk dialing no more at 3 am
Mr. Bartender hittin' me again

Don't wanna think about her
Or wear a ring without her
Don't wanna hit the karaoke bar
Can't sing without her
So make them drinks strong
'Cause brother she's gone
And if I'm ever gonna move on

I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses
(Ain't nothing else to do, but sip around the truth)
Oh, see the world through whiskey glasses
(I need a better view, where I don't drink to you)

Line 'em up, line 'em up, line 'em up, line 'em up
Knock 'em back, knock 'em back, knock 'em back, knock 'em back
Fill 'em up, fill 'em up, fill 'em up, fill 'em up
'Cause if she ain't ever coming back
Line 'em up, line 'em up, line 'em up, line 'em up
Knock 'em back, knock 'em back, knock 'em back, knock 'em back
Fill 'em up, fill 'em up, fill 'em up, fill 'em up
'Cause if she ain't ever coming back

I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses
(Ain't nothing else to do, but sip around the truth)
Oh, see the world through whiskey glasses
(I need a better view, where I don't drink to you)
Yeah

(Ain't nothing else to do, but sip around the truth)
And see the world through whiskey glasses
(I need a better view, where I don't drink to you)
Yeah","country, country pop, contemporary country, the voice, bro-country"
52,53,"""God's Country""",Blake Shelton,"44 ContributorsGod’s Country Lyrics
Right outside of this one church town
There's a gold dirt road to a whole lot of nothin'
Got a deed to the land, but it ain't my ground
This is God's country
We pray for rain, and thank Him when it's fallen
'Cause it brings the grain and a little bit of money
We put it back in the plate
I guess that's why they call it God's country

I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin'
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country

We turn the dirt and work until the week's done
We take a break and break bread on Sunday
Then do it all again
'Cause we're proud to be from God's country (Yeah)

I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin'
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country

(This is God's country)
God's country

I don't care what my headstone reads
Or what kind of pinewood box I end up in
When it's my time, lay me six feet deep
In God's country (Yeah)

I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin'
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country (God's country, I saw the light)
Yeah, I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin' (Yeah)
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country","country, modern country, Blake Shelton, male country, male vocalists"
53,54,"""Be Alright""",Dean Lewis,"146 ContributorsBe Alright Lyrics“Be Alright” is a deep and meaningful song about the hardships of a break-up. Completely destroyed, Dean goes to a friend for help who offers the very painful, but necessary advice to move on.
In an… Read More 
I look up from the ground
To see your sad and teary eyes
You look away from me
And I see there's something you're trying to hide
And I reach for your hand but it's cold
You pull away again
And I wonder what's on your mind
And then you say to me you made a dumb mistake
You start to tremble and your voice begins to break
You say the cigarettes on the counter weren't your friend's
They were my mate's
And I feel the colour draining from my face

And my friend said
""I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be alright""

So I still look back at all the messages you'd sent
And I know it wasn't right, but it was fucking with my head
And everything deleted like the past, yeah, it was gone
And when I touched your face, I could tell you're moving on
But it's not the fact that you kissed him yesterday
It's the feeling of betrayal, that I just can't seem to shake
And everything I know tells me that I should walk away
But I just wanna stay

And my friend said
""I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be okay
It's gonna hurt for a bit of time
So bottoms up, let's forget tonight
You'll find another and you'll be just fine
Let her go""

But nothing heals the past like time
And they can't steal
The love you're born to find
But nothing heals the past like time
And they can't steal
The love you're born to find

""I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be okay
It's gonna hurt for a bit of time
So bottoms up, let's forget tonight
You'll find another and you'll be just fine
Let her go""

It'll be alright
It'll be alright
It'll be alright
It'll be alright
It'll be alright","indie, pop, australian, singer-songwriter, guitar"
54,55,"""Pure Water""",Mustard and Migos,"81 ContributorsPure Water Lyrics“Pure Water” serves as Mustard’s first single of 2019 and features the rap-trio Migos, marking the first collaboration between the group and producer. The track deals with common braggadocio themes of wealth… Read More 
Woo!
Y'all already know who I am? Right?
Mustard on the beat, ho
Let's go

Uh (Woo, woo), no Master P (Ayy)
Ten bad bitches and they after me (Bad)
One bad bitch look like a masterpiece (Uh)
Lookin' for a dunk, like a athlete (Uh)
Big drip, what you call it? (Big drip, yeah)
Ice chain, pure water (Ice, ice, ice)
You got the cash, but can't afford it (Cash, no)
You got the bag, but can't afford it (Give me the bag)

Give me the beat, I ride it like a jetski (Hey)
So many bad bitches they harassin' me (Bad)
They like me 'cause I rap and be with the athletes (Athletes)
Stop askin' me (Uh), I know they mad at me (Nah)
Hop in the coupe, then I slide like it's Vaseline (Skrrt, skrrt)
West coast 6-4 jump like a trampoline (6-4)
Take a brick out, put it on a triple beam (Brick out)
I'm not from Canada, but I see a lot of tings (Canada)
Dismantle her, I know how to handle her (Woo, hey)
Light the candle up, make you put a banner up (Up, up)
Toss a 50 up, make 'em tear the club up (Tear the club up)
Took your bitch out the game, I had to sub her (Swap, swap, here we go)

Uh (Woo, woo), no Master P (Ayy)
Ten bad bitches and they after me (Bad)
One bad bitch look like a masterpiece (Uh)
Lookin' for a dunk, like a athlete (Uh, woo)
Big drip, what you call it? (Big drip, big drip, yeah)
Ice chain, pure water (Ice, ice, ice)
You got the cash but can't afford it (Hey!, cash)
You got the bag but can't afford it (Woo, woo, woo)

Offset!
Pimpin' ain't easy, make her open up and eat it (Eat it)
Stars in the ceilin' and my seats, they Tempur-Pedic (Hey, hey)
I see them niggas watchin' and they plottin', tryna sneak me (Plot)
I can't hit a thot, can't trust a thot, they tellin' secrets (Thot, no)
Big bank take lil' bank, lil' nigga (Cash)
Catch him down bad, that nigga cry a whole river (Hey)
Nawf on my back, I'm takin' care of the whole village (Nawf)
Somebody got shot, what you talkin' 'bout, Willis? (Who?)
In the lobby with a brick, I'm Ricky Bobby with your bitch
I go Lawrence with the fit, in the 'Rari with no tint ('Rari, drip, drip)
I'm from the trench, I got the dirty money rinsed (Oh)
He was poppin' so I popped and prayed to God, repent (Oh, oh, oh, let's go)

Uh (Woo, woo), no Master P (Ayy)
Ten bad bitches and they after me (Bad)
One bad bitch look like a masterpiece (Uh)
Lookin' for a dunk, like a athlete (Uh, woo)
Big drip, what you call it? (Big drip, yeah)
Ice chain, pure water (Ice, ice, ice)
You got the cash but can't afford it (Cash, no)
You got the bag but can't afford it

T-Takeoff, no limit to the money (Money, nah)
I picked the gang up, took a flight across the country ('Cross the country, where?)
I tipped the waitress, told her, ""Keep the ones comin'""
Hit the store to get some Backwoods and left the Wraith runnin', fuck it
Lookin' like they plottin', but we already on it (On it)
In the lab with Celine like that bag that she wanted (Celine)
A lot of tings, ass bustin' out them jeans, make you want it (Ting)
Make you wanna spend a 50, hit the scene with her, don't it? (Scene)
Whole team full of queens, gotta keep their eyes on me (Queen)
It's a snake in disguise, prolly wanna slide on me (Slide)
I bet they ride on 'em when I put that prize on 'em (Prize)
Ten bad bitches, rotate 'em, got five of 'em (Five)

Uh (Woo, woo), no Master P (Ayy)
Ten bad bitches and they after me (Bad)
One bad bitch look like a masterpiece (Uh)
Lookin' for a dunk, like a athlete (Uh)
Big drip, what you call it? (Big drip, yeah)
Ice chain, pure water (Ice, ice, ice)
You got the cash but can't afford it (Cash, no)
You got the bag but can't afford it

Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Goodnight",
55,56,"""The Git Up""",Blanco Brown,"26 ContributorsThe Git Up Lyrics
Right now
I just need you to get real loose
Get comfortable
Grab your loved ones or grab your love, partner
And if you're by yourself, no worries
Just follow after me

Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo)
Let's have some fun

To the left, to the left now (To the left, to the left)
To the right, to the right (To the right)
Now take your left hand and (Uh)
Put it on your side (Put it on your side)
Go'n roll your shoulders (Roll your shoulders)
Do the slip and slide (Do the slip and slide)
This next part's my favorite part, uh
'Cause it's time to shine

Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo)
It's simple, you can do it

Slide to the left (Left), slide to the right (Right)
Now cool down (Hoo), have a good time (Yeah)
Slide to the left (Left), slide to the right (Right)
Do the butterfly (Oh), have a good time
'Round, 'round, 'round and 'round you go
It's time to show out right now and take to the floor

Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo)

(To the left)
Take it down now, take it, take it down now
Take it down now, take it, take it down now
(To the right)
Bring it up now, bring it, bring it up now
Bring it up now, bring it, bring it up now
(To the front)
Take it down and crisscross
Bring it up, now crisscross
(To the back)
Do whatever you like right here (Get down)
Just have fun

Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo), uh

That was not so bad, that was, that, that was not so bad, was it?
That was not so bad, that, that, that was not so bad, was it?
That was not so bad, that was, that, that was not so bad, was it?
That was not so bad, that, that, that was not so bad, was it?

Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo)","country, pop, Hip-Hop, trap, United States"
56,57,"""Taki Taki""","DJ Snake featuring Selena Gomez, Ozuna and Cardi B","33 ContributorsTranslationsEnglishEspañolNederlandsDeutschবাংলাDJ Snake - Taki Taki ft. Ozuna, Cardi B & Selena Gomez (English Translation) Lyrics“Taki Taki” is a DJ Snake produced song influenced by Reggaeton, featuring a trio with Latin roots: Ozuna, Cardi B and Selena Gomez, singing in both Spanish and English.
In the song, the artists talk about… Read More 
Wo-oh, oh-oh

Dance as if it were the last time (Oh)
And show me that little step that I don't know (Yeah-yeah)
A very soft little kiss, baby
Taki taki, taki taki, rumba!
Wo-oh, oh-oh
Hi Music Hi Flow (Snake; haha)
Dance as if it were the last time (Oh-oh)
And show me that little step that I don't know (Oh-oh)
A nice little kiss, baby
Taki taki (Oh-oh)
Taki taki (Yeah-yeah)

Taki Taki
Do you want a little kiss or a ñaqui
Booty blows up like Nagasaki (-Aki)
Turn on the Kawasaki motorcycles (Kawasaki)
That the club is full and the Annunaki are here (Eh-eh)
Don't slow down, the booty sticks out of your outfit
She didn't bring panties so the guy doesn't have to work for it
It's just that I know what she thinks she knows
She says she doesn't want to but she is spying on me, eh-eh
The booty sticks out of your outfit
She didn't bring panties so the guy doesn't have to work for it
It's just that I know what she thinks she knows
She says she doesn't want to but she is spying on me, eh-eh

Dance as if it were the last time
And show me that little step that I don't know
A very soft little kiss, baby
Taki taki, taki taki, rumba!
Wo-oh, oh-oh
Hi Music Hi Flow

Bardi (Cardi)
He said he wants to touch it, and tease it, and squeeze it
While my piggybank is hungry, my nigga, you need to feed it
If the text ain't freaky, I don't wanna read it
And just to let you know this punani is undefeated, ayy
He said he really wanna see me more
I said, ""We should have a date—where? At the Lamborghini store""
I'm kinda scary, hard to read, I'm like a ouija board
But I'm a boss bitch, who you gonna leave me for?
You hoes got no class, you bitches is broke still
I'll be talkin 'cash shit while I'm poppin' my gold grill (Uh)
I'ma whole rich bitch but I work like I'm broke still (Cardi)
But the love be so fake, but the hate be so real (Uh)

The booty sticks out of my outfit
I didn't wear panties so he doesn't have to work for it
It's just that I know what you think you don't know
He says he doesn't want to but he wants to eat this package

Dance as if it were the last time
And show me that little step that I don't know
A very soft little kiss, baby
Taki taki, taki taki, rumba!
Wo-oh, oh-oh

DJ Snake
Careful when you come through my way
My body-ody know how to play
Work it, keep it tight every day
And I, I, I know you need a taste
When I ooh, falling in love
Give a little ooh-ooh, get it well done
Dancing in my ooh, make a girl wanna run
We keep moving 'til the sun come up
Because I am the party, I am party
Blow out your candles, have a nap
You can try but not one can stop me
What my taki taki wants, yeah my taki taki gets, uh

Dance as if it were the last time
And show me that little step that I don't know
A very soft little kiss, baby
Taki taki, taki taki, rumba!
Wo-oh, oh-oh
Hi Music Hi Flow
Taki taki
Taki taki",
