Unnamed: 0,No.,Title,Artist(s),lyrics,genres
49,50,"""Show Me the Way""",Peter Frampton,"15 ContributorsShow Me the Way Lyrics
I wonder how you're feeling
There's ringing in my ears
And no one to relate to 'cept the sea
Who can I believe in?
I'm kneeling on the floor
There has to be a force
Who do I phone?

The stars are out and shining
But all I really want to know

Oh, won't you show me the way
I want you to show me the way, yeah

Well, I can see no reason
You're living on your nerves
When someone drops a cup, and I submerge
I'm swimming in a circle
I feel I'm going down
There has to be a fool to play my part

Someone thought of healing
But all I really want to know

Oh, won't you show me the way
I want you to show me the way
I want you day after day, yeah

Yeah, I wonder if I'm dreaming
I feel so unashamed
I can't believe this is happening to me

I watch you when you're sleeping
And then I want to take your love

Oh, won't you show me the way
I want you to show me the way
I want you day after day, yeah
I want you day after day, hey","classic rock, rock, 70s, singer-songwriter, guitar"
50,51,"""Dream On""",Aerosmith,"120 ContributorsTranslationsDeutschفارسیTürkçeDream On LyricsOff of their first LP, “Dream On” is one of Aerosmith’s biggest early hits, along with “Walk This Way” and “Sweet Emotion.” The sing serves as a bittersweet take on aging, and how one should continue to live… Read More 
Every time​ that I look in the mirror
All these lines on my face gettin' clearer
The past is gone
It went by like dusk to dawn
Isn't that the way?
Everybody's got their dues in life to pay, yeah

I know nobody knows
Where it comes and where it goes
I know it's everybody's sin
You got to lose to know how to win

Half my life's in books' written pages
Live and learn from fools and from sages
You know it's true
All the things come back to you

Sing with me, sing for the year
Sing for the laughter and sing for the tear
Sing it with me, if it's just for today
Maybe tomorrow, the good Lord will take you away


Yeah, sing with me, sing for the year
Sing for the laughter and sing for the tear
Sing it with me, if it's just for today
Maybe tomorrow, the good Lord will take you away

Dream on, dream on
Dream on, dream until them dreams come true
Dream on, dream on
Dream on, dream until your dreams come true
Dream on, dream on
Dream on, dream on
Dream on, dream on
Dream on, ah

Sing with me, sing for the year
Sing for the laughter and sing for the tear
Sing it with me, if it's just for today
Maybe tomorrow, the good Lord will take you away
Sing with me, sing for the year
Sing for the laughter and sing for the tear
Sing it with me, if it's just for today
Maybe tomorrow, the good Lord will take you away","hard rock, classic rock, rock, 80s, 70s"
51,52,"""I Love Music""",The O'Jays,"14 ContributorsI Love Music LyricsAh, ah, ah, na, na, na, na, na, na, na, na
Ohhh, oh, oooh, oh, oh, oooh, oh, oh, oh
Get it on, get it on
Get it on, get it on, get it on
Get it on, yeah
Ohhh, oh, oooh, oh, oh, oooh, oh, oh, oh

I love music
Any kind of music
I love music
Just as long as it's grooving
Makes me laugh, makes me smile all the while
Whenever I'm with you, girl
While we dance, make romance
I'm enchanted by the things that you do
Oooh, oooh, oooh
Aw, aw, aw, aw, aw
Ohhh, oh, oooh, oh, oh, oooh, oh, oh, oh

I love music
Sweet, sweet music
Long as it's swinging
All the joy that it's bringing

I'm so happy to be in complete harmony
I love you, girl
As I hold you so close in my arms
I'm so glad that you're mine, all mine
Nothing can be better than a sweet love song
So sweet, so sweet
So mellow, mellow
When you got the girl that you love in your arms
Oooh, honey I love you, I love you, yeah
Music is the healing force of the world
It's understood by every man, woman, boy and girl
And that's why, that's why I say (That's why, that's why)

I love music
Any kind of music
I love music
Just as long as it's grooving
Grooving

Music makes the atmosphere so fine
Lights down low, just me and you, baby you know
'Specially when you got a cold glass of wine
Mellow, mellow wine and song

I love music
Any, any kind of music
I love music
Just as long as it's grooving
And I say I love, I love, I love, I love, I love music
Sweet, sweet music (Keep it grooving)
I love, I love, I love, I love, I love music
Listen, listen, listen
I love, I love, I love, I love, I love music, music
(Sweet music, sweet music)
I love, I love, I love, I love, I love music
Funky, funky music
I love, I love, I love, I love, I love music
Boogie, boogie (Groovy, oooh, oooh, groovy now)
Boogie
I love, I love, I love, I love, I love music
(We can dance all night long now)
Any, any, any kind of music, music
I love, I love music, music I love (Sweet, sweet music)
Na, na, na, na, na, na (Ahhh, ah, ah, ahhh)
No, no, no, yeah, yeah (Keep it grooving)
I love, I love, I love, I love, I love music


Come on (Get it on) Get it on
Come on, come on
Get it on
Get it on, get it on, get it on, get it on
(Get on down) Get it on
Come on, come on, come on, get it on
(Groovy, groovy, groovy sound)
Get it on, get it on, get it on, get it on, get it on, get it on
Get it on, get it on, get it on, get it on
Funky, funky music
Ohhh, oh, oooh, oh, oh, oooh, oh, oh, oh
Groove
Ohhh, oh, oooh, oh, oh, oooh, oh, oh, oh
I said I love, I love, I love, I love, I love mu-mu-music
Music, music (Real good music)
I love, I love, I love, I love, I love music
Yeah, yeah
(Keep it grooving)
I love music (Sweet, sweet music)
Any, any kind of music
Yeah, yeah (Groovy music)
I love music just as long as it's grooving
(Oh, baby, turn me on.  Funky.)
(I love music) I'm so happy to be in complete harmony (Sweet)
I'm loving you, girl (Sweet music) You got the music
(Groovy) I love music
You got the music
I say now (I love music) I love, I love, I love, I love, I love
Get it on, yeah  Put it on, yeah, yeah
(I love music) Nothing can be better than a sweet love song
No, no, no, no, no, no
Grooving with you, darling (I love music)
Love you","soul, funk, motown, philly soul, rnb"
52,53,"""Say You Love Me""",Fleetwood Mac,"21 ContributorsSay You Love Me LyricsThe 1976 hit, having much bigger success in the US than the UK, as was the case with many of their 1970’s hits.
Still married to band member John McVie, Christine McVie’s song is directed at a nameless lover… Read More 

Have mercy, baby, on a poor girl like me
You know I'm falling, falling, falling at your feet
I'm tingling right from my head to my toes
So help me, help me, help me make the feeling go

'Cause when the loving starts and the lights go down
And there's not another living soul around
You woo me until the sun comes up
And you say that you love me

Have pity, baby, just when I thought it was over
Now you got me running, running, running for cover
I'm begging you for a little sympathy
And if you use me again it'll be the end of me

'Cause when the loving starts and the lights go down
And there's not another living soul around
You woo me until the sun comes up
And you say that you love me

{Instrumental Break}

Baby, baby, hope you're gonna stay away
'Cause I'm getting weaker, weaker everyday
I guess I'm not as strong as I used to be
And if you use me again it'll be the end of me

'Cause when the loving starts and the lights go down
And there's not another living soul around
You woo me until the sun comes up
And you say that you love me
'Cause when the loving starts and the lights go down
And there's not another living soul around
You woo me until the sun comes up
And you say that you love me
Say that you love me
Say that you love me

Falling, falling, falling
Falling, falling, falling (Yeah)
Falling, falling, falling
Falling, falling, falling
Falling, falling, falling
Falling, falling, falling","classic rock, rock, 70s, blues, pop"
53,54,"""Times of Your Life""",Paul Anka,"4 ContributorsTimes of Your Life LyricsGood morning yesterday
You wake up and time has slipped away
And suddenly it's hard to find
The memories you left behind
Remember
Do you remember
The laughter and the tears
The shadows of misty yesteryears
The good times and the bad you've seen
And all the others in between
Remember
Do you remember the times of your life (do you remember)
Reach back for the joy and the sorrow
Put them away in your mind
For memories are time that you borrow
To spend when you get to tomorrow
Here comes the setting sun
The seasons are passing one by one
So gather moments while you may
Collect the dreams you dream today
Remember
Will you remember the times of your life

Gather moments while you may
Collect the dreams you dream today
Remember
Will you remember the times of your life
Of your life
Of your life
Do you remember, baby
Do you remember the times of your life
Do you remember, baby
Do you remember the times of your life","jazz, swing, oldies, Canadian, easy listening"
54,55,"""Devil Woman""",Cliff Richard,"12 ContributorsTranslationsSvenskaDevil Woman Lyrics
I've had nothing but bad luck
Since the day I saw that cat at my door
So I came in to you, sweet lady
Answering your mystical call

Crystal ball on the table
Showin' the future, the past
Same cat with them evil eyes
And I knew it was a spell she cast (Uh)

She's just a devil woman
With evil on her mind
Beware the devil woman
She's gonna get you
She's just a devil woman
With evil on her mind
Beware the devil woman
She's gonna get you from behind

""Give me the ring on your finger
Let me see the lines on your hand
I can see me a tall, dark stranger
Giving you what you hadn't planned""

I drank the potion she offered me
I found myself on the floor
Then I looked in those big green eyes
And I wondered what I'd came there for (Uh)

She's just a devil woman
With evil on her mind
Beware the devil woman
She's gonna get you
She's just a devil woman
With evil on her mind
Beware the devil woman
She's gonna get you

From behind
From behind

Stay away
Look out

If you're out on a moonlit night
Be careful of them neighbourhood strays
Of a lady with long black hair
Tryin' to win you with her feminine ways

Crystal ball on the table
Showin' the future, the past
Same cat with them evil eyes
You'd better get out of there fast (Uh)

She's just a devil woman
With evil on her mind
Beware the devil woman
She's gonna get you
She's just a devil woman
With evil on her mind
Beware the devil woman
She's gonna get you
She's just a devil woman
With evil on her mind
Beware the devil woman
She's gonna get you (Oh)
She's just a devil woman
With evil on her mind (Stay away)
Beware the devil woman (Oh)
She's gonna get you (She's gonna get you)
She's just a devil woman
With evil on her mind
Beware the devil woman
She's gonna get you
She's just a…","pop, oldies, 60s, classic rock, 80s"
55,56,"""Fooled Around and Fell in Love""",Elvin Bishop,"25 ContributorsFooled Around and Fell in Love Lyrics“Fooled Around and Fell in Love” peaked at #3 on the Billboard Hot 100 in 1976 and was certified Gold. It also reached the top 40 in four other countries including the UK.
Bishop felt his voice did not fit… Read More 
I must have been through about a million girls
I'd love 'em then I'd leave 'em alone
I didn't care how much they cried, no sir
Their tears left me cold as a stone

But then I fooled around and fell in love
I fooled around and fell in love
I fooled around and fell in love
Fooled around and fell in love

It used to be when I'd see a girl that I liked
I'd get out my book and write down her name
But when the grass got a little greener on the other side
I'd just tear out that page

But then I fooled around and fell in love
I fooled around and fell in love, since I met you, baby
I fooled around and fell in love
I fooled around and fell in love

Ooh
Oh
Oh


Free on my own, that's the way I used to be
But since I met you, baby, love's got a hold on me
(Fooled around and fell in love)
Ooh, it's got a hold on me now, yeah
(Fooled around and fell in love)
I can't let go of you, baby
(Fooled around and fell in love)
I can't stop lovin' you now
(Fooled around and fell in love)
Hey

'Cause I fooled around, I fooled around, I fooled around, I fooled around
I fooled around, I fooled around, and I fell in love
I fooled around, I fooled around,  yes I did, I fooled around
I fooled around (And I fell in love), I fooled around
'Cause I fooled around, and I fell in love
I fooled around
I fooled around, and I fell in love
Some of you know what I am trying to say","blues, blues rock, classic rock, rock, Southern Rock"
56,57,"""Convoy""",C. W. McCall,,"country, classic country, trucker, singer-songwriter, 70s"
57,58,"""Welcome Back""",John Sebastian,"12 ContributorsWelcome Back Lyrics“Welcome Back” is well-known as the theme song for the 1970s sitcom “Welcome Back, Kotter.”
The song topped the Billboard Hot 100 (after only five weeks on the chart) and Billboard’s Easy Listening chart in… Read More Welcome back
Your dreams were your ticket out
Welcome back to that same old place
That you laughed about
Well, the names have all changed
Since you hung around
But those dreams have remained
And they've turned around
Who'd have thought they'd lead you
(Who'd have thought they'd lead you)
Back here where we need you
(Back here where we need you)
Yeah, we tease him a lot
Cause we got him on the spot
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
We always could spot a friend
Welcome back
And I smile when I think
How you must have been

And I know what a scene
You were learning in
Was there something that
Made you come back again
And what could ever lead you
(What could ever lead you)
Back here where we need you
(Back here where we need you)
Yeah, we tease him a lot
Cause we got him on the spot
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
And I know what a scene
You were learning in
Was there something that
Made you come back again
And what could ever lead you
(What could ever lead you)
Back here where we need you
(Back here where we need you)

Yeah, we tease him a lot
Cause we got him on the spot
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Yeah, we tease him a lot
Welcome back, welcome back
'Cause we got him on the spot
Welcome back, welcome back
Yeah, we tease him a lot
Cause we got him on the spot
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back
Welcome back","folk, singer-songwriter, rock, classic rock, woodstock"
58,59,"""Sing a Song""","Earth, Wind & Fire","14 ContributorsSing a Song LyricsWhen you feel down and out
Sing a song (it'll make your day)
For you, here's the time to shout
Sing a song (it'll make a way)
Sometimes it's hard to care
Sing a song (it'll make your day)
A smile is so hard to bear
Sing a song (it'll make a way)
Sing a song
Sing a song
Sing a song
Sing a song
Well, bring your heart to believing
Sing a song (it'll make your day)
Life ain't about no retrieving
Oh yeah (it'll make a way)
Give yourself what you need
Sing a song (it'll make your day)
Smile, smile, smile and believe
Sing a song (it'll make a way)
Sing a song
Sing a song
Sing a song
Sing a song


Sing a song
Sing a song
Sing a song
Sing a song
If you sing a song a day
You will make a better way
Yeah yeah yeah yeah
Yeah yeah yeah yeah, uh huh","funk, soul, Disco, 70s, rnb"
59,60,"""Heaven Must Be Missing an Angel""",Tavares,"14 ContributorsHeaven Must Be Missing an Angel LyricsHeaven must be missing an angel
Missing one angel, child, 'cause you're here with me right now
(Your love is heavenly, baby)
(Heavenly to me, baby)
Your kiss, filled with tenderness
I want all I can get of your sexiness
Showers, your love comes in showers
And every hour on the hour
You let me feel your loving power
There's a rainbow over my shoulder (ooh, ooh)
When you came, my cup runneth over (ooh, ooh)
You gave me your heavenly love
And if one night you hear crying from above
It's 'cause heaven must be missing an angel
Missing one angel, child, 'cause you're here with me right now
(Your love is heavenly, baby)
(Heavenly to me, baby)
Ooh (heaven, heaven)
Ooh (heaven, heaven)
Ooh (heaven, heaven)
(Heaven, heaven)

Ooh, I'm captured by your spell (ooh, ooh)
You're different, girl, I can tell (ooh, ooh)
When you're laying on my pillow, baby
Above your pretty head, there's a halo, that's why I know
(Heaven) must be missing an angel
(Heaven) missing one angel, child, 'cause you're here with me right now, mmm, ha
(Your love is heavenly, baby)
(Heavenly to me, baby)
Ooh, my sweet little angel
(Heaven) my pretty little angel
(Heaven) I love you, love you, love you, love you, love you, baby, say right now
(Heaven)
(Heaven) ooh, heaven
(Heaven, heaven) must be missing an angel
(Heaven, heaven) missing one angel, child, 'cause you're here with me right now
(Heaven, heaven) oh, my heaven
(Heaven) missing an angel
(Heaven)
(Heaven)
(Heaven)
You must have slipped away along the Milky Way
It's 'cause (your kiss) your kiss (filled with tenderness)
You came C.O.D. on a moonbeam straight to me
Just like (showers) showers (showers, showers, showers)
(Ooh, ooh, ooh)
(Ooh, ooh, ooh)
(Ooh, ooh, ooh)
(Ooh, ooh, ooh)

Your heavenly power gets stronger by the hour
(Heaven must be missing an angel)
I'm captured by your spell, oh, girl, can't you tell
(Heaven) heaven (must be missing an angel)
(Heaven, heaven) Ooh, ooh
(Heaven, heaven) Ooh, ooh
(Heaven, heaven) Ooh, ooh
(Heaven, heaven) ooh say so-so good, say so-so good, say so-so good, baby, mmm
(It's just so good, so good, so good) yeah
(It's just so good, so good, so good) I love the way you move
I love the way you groove
(It's just so good, so good, so good) ooh
(It's just so good, so good, so good) Just like heaven, oh, baby
(It's just so good, so good, so good) Heaven, yeah
(Heaven, heaven)
(Heaven, heaven) ooh, heaven
(Heaven, heaven) ooh, your love is so good
(Heaven, heaven) oh, baby, got to have your love, yeah
(Heaven, heaven) need it bad, Lord, baby, yeah
(Heaven, heaven) I got to have your love, yeah
(Heaven, heaven)  Sit down, sit down, sit right down","Disco, soul, 70s, funk, pop"
60,61,"""I'll Be Good to You""",The Brothers Johnson,"8 ContributorsI’ll Be Good to You LyricsI want to know
Just how you feel
Said-a I want to know
If what you feel is real
'Cause there is a reason, yeah
For the things that I say
I want to love you, girl
In a special way
We've been together
For so very long
I would hate to break up
Break up our happy home
The way we stand and the way we lie
The way we love and the way we cry
Of all these things, there lies a tie
Makes me feel that it's worth a try
I'll be good to you
Good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you

'Cause there's a reason
For the things that I say
I wanna love you, girl
In a special way
We've been together
For so very long
I would hate to break up
Break up our happy home
Take a step now, and let me know how
All of your ways, girl
And all your know-hows
I'll be good to you
Good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you
Good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you
Good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you

Good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you
Good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you, good to you
I'll be good to you, good to you","funk, soul, Disco, 70s, rnb"
61,62,"""Rock and Roll Music""",The Beach Boys,"10 ContributorsRock and Roll Music Lyrics
Just let me hear some of that rock and roll music (Rock, roll, rock and roll)
Any old way you choose it (Rock, roll, rock and roll)
It's got a back beat, you can't lose it (Rock, roll, rock and roll)
Any old time you use it (Rock, roll, rock and roll)
It's got to be rock and roll music (Rock, roll, rock and roll)
If you want to dance with me
If you want to dance with me

I have no kicks against modern jazz
Unless they try to play it too darned fast
And change the beauty of the melody
Until it sounds just like a symphony

That's why I go for that rock and roll music (Rock, roll, rock and roll)
Any old way you choose it (Rock, roll, rock and roll)
It's got a back beat, you can't lose it (Rock, roll, rock and roll)
Any old time you use it (Rock, roll, rock and roll)
It's got to be rock and roll music (Rock, roll, rock and roll)
If you want to dance with me
If you want to dance with me

I took my loved one over 'cross the tracks
So she could hear my man a-wailing sax
I must admit they have a rocking band
Man, they was blowing like a hurricane

That's why I go for that rock and roll music (Rock, roll, rock and roll)
Any old way you choose it (Rock, roll, rock and roll)
It's got a back beat, you can't lose it (Rock, roll, rock and roll)
Any old time you use it (Rock, roll, rock and roll)
It's got to be rock and roll music (Rock, roll, rock and roll)
If you want to dance with me
If you want to dance with me

Way down south they gave a jubilee
I tell you folks they had a jamboree
And drinking beer from a wooden cup
The folks dancing got all shook up

They started playing that rock and roll music (Rock, roll, rock and roll)
Any old way you choose it (Rock, roll, rock and roll)
It's got a back beat, you can't lose it (Rock, roll, rock and roll)
Any old way you use it (Rock, roll, rock and roll)
It's got to be rock and roll music (Rock, roll, rock and roll)
If you want to dance with me
If you want to dance with me

Say, if you want to dance with me
(Rock)
If you want to dance with me
(Rock)
If you want to dance with me
It's got to be some of that (Rock)
If you wanna dance with me","classic rock, 60s, pop, Surf, rock"
62,63,"""Shop Around""",Captain & Tennille,"6 ContributorsShop Around Lyrics
Just because you've become a young woman now
There's still some things that you don't understand now
Before you ask some guy for his hand now
You keep your freedom for as long as you can now
My mama told me, ""You better shop around""
Mhm-mm, you better shop around, woo

There's some things that I want you to know now
Just as sure as the wind's gonna blow now
The men'll come and the men are gonna go now
Before you tell 'em that you love 'em so now
My mama told me, ""You better shop around""
Uh-huh-huh, you better shop around

Try to get yourself a bargain, girl
Don't be sold on the very first one
Good-looking guys come a dime a dozen
Try to find you one who's gonna give you true lovin'

Before you take a man and say ""I do"" now
Make sure he's in love with you now
My mama told me, ""You better shop around""
Uh-huh-huh, you better shop around, ooh

La, da-da-da, da-da
La, da-da-da, da-da
La, da-da-da, da-da
La, da-da-da, da-da
La, da-da-da-da-da
Uh-huh-huh

Try to get yourself a bargain, girl
Don't you be sold on the very first one
Good-looking guys come a dime a dozen
Try to find you one who's gonna give you true lovin'

Before you take a guy and say ""I do"" now
Make sure he's in love with you now
Make sure his love is true now
I hate to see you feeling sad and blue now
My mama told me, ""You better shop around""
Uh-huh-huh, you better shop around, uh-huh

You better shop around, oh yeah
You better shop around, uh-huh
You better shop around, oh yeah
You better, you better
You better shop, shop around, oh yeah, oh yeah, uh-huh
You better shop around, oh yeah
You better shop, shop, shop, shop
Shop-shop-shop, shop, shop, shop, yeah
You better shop around, shop around, oh yeah
Oh yeah, oh yeah, oh yeah, yeah, yeah
Shop around, shop around, shop around","pop, 70s, female vocalists, synth pop, soft rock"
63,64,"""Saturday Night""",Bay City Rollers,"10 ContributorsSaturday Night LyricsSaturday Night was written & produced by Bill Martin and Phil Coulter. It was featured on their debut album “Rollin'.”
The original version of “Saturday Night” (sung by Nobby Clark) was recorded & released… Read More 
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!

Gonna keep on dancing to the rock and roll
On Saturday night, Saturday night
Dancin' to the rhythm in our heart and soul
On Saturday night, Saturday night
I-yi-yi-yi, I just can't wait
I-yi-yi, I gotta date

At the good ol' rock and roll
Folk show, I've gotta go!
Saturday night, Saturday night
Gonna rock it up, roll it up
Do it all, have a ball
Saturday night, Saturday night
It's just a Saturday night
It's just a Saturday night
It's just a Saturday night
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!

Gonna dance with my baby
'Til the night is through
On Saturday night, Saturday night
Tell her all the little things I'm gonna do
On Saturday night, Saturday night
I-yi-yi-yi, I love her so
I-yi-yi, I'm gonna let her know

At the good ol' rock and roll
Folk show, I've gotta go!
Saturday night, Saturday night
Gonna rock it up, roll it up
Do it all, have a ball
Saturday night, Saturday night
It's just a Saturday night
It's just a Saturday night
It's just a Saturday night
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!
S-A-T-U-R-D-A-Y night!

It's just a Saturday night
It's just a Saturday night
It's just a Saturday night
It's just a Saturday night
It's just a Saturday night
It's just a Saturday night
It's just a Saturday night
It's just a Saturday night","70s, pop, classic rock, rock, Scottish"
64,65,"""Island Girl""",Elton John,"17 ContributorsIsland Girl Lyrics“Island Girl” was written by Elton John and Bernie Taupin. It was produced by Gus Dudgeon.
The song is about a New York prostitute and a man who wants to take a prostitute back to the city.
At the time of… Read More 
I see your teeth flash, Jamaican honey, so sweet
Down where Lexington cross 47th Street
Oh, she's a big girl, she's standin' six-foot-three
Turnin' tricks for the dudes in the big city

Island girl
What you wantin' with your white man's world?
Island girl
Black boy want you in his island world
He want to take you from your racket boss
He want to save you, but the cause is lost
Island girl, island girl, island girl
Tell me what you wantin' with your white man's world

Well, she's black as coal, but she burn like a fire
And she wrap herself around you like a well-worn tire
You feel her nail scratch your back just like a rake
Oh, he one more gone, he one more john who make the mistake

Island girl
What you wantin' with your white man's world?
Island girl
Black boy want you in his island world
He want to take you from your racket boss
He want to save you, but the cause is lost
Island girl, island girl, island girl
Tell me what you wantin' with your white man's world


Island girl
What you wantin' with your white man's world?
Island girl
Black boy want you in his island world
He want to take you from your racket boss
He want to save you, but the cause is lost
Island girl, island girl, island girl
Tell me what you wantin' with your white man
Tell me what you wantin' with your white man
Tell me what you wantin' with your white man","pop, classic rock, singer-songwriter, rock, piano"
65,66,"""Let's Do It Again""",The Staple Singers,"6 ContributorsLet’s Do It Again Lyrics“Let’s Do It Again” was written & produced by Curtis Mayfield. It was the title song to the 1975 comedy film “Let’s Do It Again.”
The song topped the Billboard Hot 100 on December 27, 1975 which was the day… Read More Do it again, do it (Do it)
Let's do it again (Do it)
Mmm (Do it again, do it again)
Gonna do it again (Do it)
Do it, do it
Let's do it again (Do it)
Do it again
Sometimes the rain
Groovin' when I hear the sound
Like you and me, baby
Gettin' down with the sounds around
Oh, the smell of the mornin' flower
As we pass away the hour
I wanna do it again, do it again
Do it (Do it)
Let's do it in the mornin'
Sweet breeze in the summer time
Feeling your sweet face
All laid up next to mine
Sweet love in the midnight
Good sleep, come mornin' light
No worries 'bout nothin'
Just gettin' good, just gettin' good
Just gettin' good love

Do it, do it again
Do it again (Do it)
Do it
Now I like you, lady
So fine with your pretty hair
If you don't mind my compliments
Just diggin' on the clothes you wear
I'm just a man now don't you fear
I can love you now I brought you here
I wanna do it again
(Do it) (Do it, do it) I wanna do it again
Ooh, oh, ho, hey, do it again
Do it
(Woo, hoo, hoo, hoo)
Do it
Like a hammer on a clock
Love began to rock
Give the sister love and pride
Feel good and satisfied
I'm not a girl that you linger
But I feel like a Butterfinger
I wanna do it again, do it again
Do it, do it

Let's do it in the mornin'
Sweet breeze in the summer time
Feeling your sweet face
All laid up next to mine
Sweet love in the midnight
Good sleep, come mornin' light
No worries 'bout nothin'
Just gettin' good, just gettin' good
Just gettin' good love
Oh, hey, do it again, do it again
Do it again, do it again
Do it (Woo, hoo, hoo)
Do it, do it
Do it, do it, do it again
Do it again (Woo, hoo, hoo), do it again
Do it again, do it again, do it again (Woo, hoo, hoo)
Mmm...
(Woo, hoo, hoo)
Oh, hey
(Woo, hoo, hoo)
Do it again, do it again","soul, gospel, rhythm and blues, funk, stax"
66,67,"""Let 'Em In""",Wings,"39 ContributorsLet ’Em In Lyrics“Let ‘Em In” is the second single and smash hit from Wings At The Speed Of Sound. It was a top 5 hit in the US in the summer of 1976. It also reached the top 5 in the UK and Canada, and the top 40 in several… Read More 
Someone knocking at the door
Somebody ringing the bell
Someone's knocking at the door
Somebody's ringing the bell
Do me a favor
Open the door, and let 'em in, ooh, yeah
Someone's knocking at the door
Somebody ringing the bell
Someone's knocking at the door
Somebody's ringing the bell
Do me a favor
Open the door, let 'em in, yeah, let 'em in

Sister Suzy, brother John
Martin Luther, Phil & Don
Brother Michael, Auntie Jin
Open the door, let 'em in, oh yeah

Sister Suzy, brother John
Martin Luther, Phil & Don
Uncle Ernie, Auntie Jin
Open the door, let 'em in, oh yeah

Someone knocking at the door
Somebody ringing the bell
Someone's knocking at the door
Somebody ringing the bell
Do me a favor
Open the door, and let 'em in
Ooh, yeah, yeah, let 'em in now

Sister Suzy, brother John
Martin Luther, Phil & Don, ooh
Uncle Ernie, Uncle Ian
Open the door, let 'em in, oh, yeah-yeah

Someone's knocking at the door
Somebody ringing the bell
Someone knocking at the door
Somebody ringing the bell
Do me a favor
Open the door, and let 'em in
Yeah, yeah, yeah, yeah, yeah

(Someone knocking at the door
Somebody ringing the bell
Do me a favor
Open the door, and let 'em in)","classic rock, rock, 70s, british, pop"
67,68,"""Baby Face""",Wing and a Prayer Fife and Drum Corps,"2 ContributorsBaby Face Lyrics
You've got the cutest little baby face
You've got the cutest little baby face
You've got the cutest little baby face
You've got the cutest little

Baby face, you've got the cutest little baby face
There's not another one could take your place
Baby face, my poor heart is jumping
Baby face, I'm up in heaven when I'm in your fond embrace
I didn't need a shove, 'cause I just fell in love
With your pretty baby

You've got the cutest little baby face
You've got the cutest little baby face
You've got the cutest little baby face
You've got the cutest little

You've got the cutest little
There's not another one could take your place
Baby face, my poor heart is jumping
Baby face, I'm up in heaven when I'm in your fond embrace
I didn't need a shove, 'cause I just fell in love
With your pretty baby

You've got the cutest little baby face
You've got the cutest little baby face
You've got the cutest little baby face
You've got the cutest little baby face

(You've got a baby face) You've got the cutest little baby face
(You've got a baby face) You've got the cutest little baby face
(You've got a baby face) You've got the cutest little baby face
(You've got a baby face) You've got the cutest little baby face
(You've got a baby face) You've got the cutest little baby face
(You've got a baby face) You've got the cutest little baby face
(You've got a baby face) You've got the cutest little baby face","dance, 70s, Disco"
68,69,"""This Masquerade""",George Benson,"14 ContributorsThis Masquerade LyricsThe B-side for Leon Russell’s 1972 biggest hit single, “Tight Rope”, became a top 10 hit for George Benson in 1976.

The song, with a single accompanying guitar and piano was the best song of  his album… Read More ​
Are we really happy here with this lonely game we play?
Looking for words to say
Searching but not finding understanding anywhere
We're lost in a masquerade
Both afraid to say we're just too far away
From being close together from the start
We tried to talk it over but the words got in the way
We're lost inside this lonely game we play
Thoughts of leaving disappear every time I see your eyes
No matter how hard I try
To understand the reasons why we carry on this way
We're lost in a masquerade
​​
Both afraid to say we're just to far away
From being close together from the start
We tried to talk it over but the words got in the way
We're lost inside this lonely game we play
Thoughts of leaving disappear every time I see your eyes
No matter how hard I try
To understand the reasons why we carry on this way
We're lost in a masquerade
Wohoho, in a masquerade","jazz, Smooth Jazz, soul, funk, guitar"
